Year,Month,Zone,WasteType,same_as_wikidata_wastetype,District,Name,same_as_wikidata_district,Total
2021,2,2,organicFood,http://wikidata.org/entity/Q380778,5,Chamartín,http://wikidata.org/entity/Q1766348,832.92
2021,2,2,organicFood,http://wikidata.org/entity/Q380778,14,Moratalaz,http://wikidata.org/entity/Q2076109,432.16
2021,2,2,organicFood,http://wikidata.org/entity/Q380778,15,Ciudad Lineal,http://wikidata.org/entity/Q1763694,1089.72
2021,2,2,organicFood,http://wikidata.org/entity/Q380778,16,Hortaleza,http://wikidata.org/entity/Q1928529,992.3
2021,2,2,organicFood,http://wikidata.org/entity/Q380778,19,Vicálvaro,http://wikidata.org/entity/Q589403,143.5
2021,2,2,organicFood,http://wikidata.org/entity/Q380778,20,San Blas-Canillejas,http://wikidata.org/entity/Q2001937,771.74
2021,2,2,organicFood,http://wikidata.org/entity/Q380778,21,Barajas,http://wikidata.org/entity/Q807230,217.7
2021,2,2,packagingProductsOfPlastics,http://wikidata.org/entity/Q115753806,3,Retiro,http://wikidata.org/entity/Q2002296,257.86
2021,2,2,packagingProductsOfPlastics,http://wikidata.org/entity/Q115753806,4,Salamanca,http://wikidata.org/entity/Q1773521,323.0
2021,2,2,packagingProductsOfPlastics,http://wikidata.org/entity/Q115753806,5,Chamartín,http://wikidata.org/entity/Q1766348,347.3
2021,2,2,packagingProductsOfPlastics,http://wikidata.org/entity/Q115753806,14,Moratalaz,http://wikidata.org/entity/Q2076109,224.42
2021,2,2,packagingProductsOfPlastics,http://wikidata.org/entity/Q115753806,15,Ciudad Lineal,http://wikidata.org/entity/Q1763694,577.82
2021,2,2,packagingProductsOfPlastics,http://wikidata.org/entity/Q115753806,16,Hortaleza,http://wikidata.org/entity/Q1928529,547.78
2021,2,2,packagingProductsOfPlastics,http://wikidata.org/entity/Q115753806,19,Vicálvaro,http://wikidata.org/entity/Q589403,203.76
2021,2,2,packagingProductsOfPlastics,http://wikidata.org/entity/Q115753806,20,San Blas-Canillejas,http://wikidata.org/entity/Q2001937,437.28
2021,2,2,packagingProductsOfPlastics,http://wikidata.org/entity/Q115753806,21,Barajas,http://wikidata.org/entity/Q807230,167.38
2021,2,2,wastePaper,http://wikidata.org/entity/Q444632,3,Retiro,http://wikidata.org/entity/Q2002296,285.02
2021,2,2,wastePaper,http://wikidata.org/entity/Q444632,4,Salamanca,http://wikidata.org/entity/Q1773521,515.65
2021,2,2,wastePaper,http://wikidata.org/entity/Q444632,5,Chamartín,http://wikidata.org/entity/Q1766348,296.11
2021,2,2,wastePaper,http://wikidata.org/entity/Q444632,14,Moratalaz,http://wikidata.org/entity/Q2076109,166.56
2021,2,2,wastePaper,http://wikidata.org/entity/Q444632,15,Ciudad Lineal,http://wikidata.org/entity/Q1763694,412.71
2021,2,2,wastePaper,http://wikidata.org/entity/Q444632,16,Hortaleza,http://wikidata.org/entity/Q1928529,294.27
2021,2,2,wastePaper,http://wikidata.org/entity/Q444632,19,Vicálvaro,http://wikidata.org/entity/Q589403,28.88
2021,2,2,wastePaper,http://wikidata.org/entity/Q444632,20,San Blas-Canillejas,http://wikidata.org/entity/Q2001937,330.08
2021,2,2,wastePaper,http://wikidata.org/entity/Q444632,21,Barajas,http://wikidata.org/entity/Q807230,33.65
2021,2,2,non-recyclable-waste,http://wikidata.org/entity/Q17651941,3,Retiro,http://wikidata.org/entity/Q2002296,1933.1
2021,2,2,non-recyclable-waste,http://wikidata.org/entity/Q17651941,4,Salamanca,http://wikidata.org/entity/Q1773521,2296.62
2021,2,2,non-recyclable-waste,http://wikidata.org/entity/Q17651941,5,Chamartín,http://wikidata.org/entity/Q1766348,2107.84
2021,2,2,non-recyclable-waste,http://wikidata.org/entity/Q17651941,14,Moratalaz,http://wikidata.org/entity/Q2076109,1241.36
2021,2,2,non-recyclable-waste,http://wikidata.org/entity/Q17651941,15,Ciudad Lineal,http://wikidata.org/entity/Q1763694,3112.2
2021,2,2,non-recyclable-waste,http://wikidata.org/entity/Q17651941,16,Hortaleza,http://wikidata.org/entity/Q1928529,2993.24
2021,2,2,non-recyclable-waste,http://wikidata.org/entity/Q17651941,19,Vicálvaro,http://wikidata.org/entity/Q589403,2102.98
2021,2,2,non-recyclable-waste,http://wikidata.org/entity/Q17651941,20,San Blas-Canillejas,http://wikidata.org/entity/Q2001937,2367.18
2021,2,2,non-recyclable-waste,http://wikidata.org/entity/Q17651941,21,Barajas,http://wikidata.org/entity/Q807230,763.84
2021,2,3,CDW,,2,Arganzuela,http://wikidata.org/entity/Q2000929,142.38
2021,2,3,CDW,,11,Carabanchel,http://wikidata.org/entity/Q1001991,63.21
2021,2,3,CDW,,12,Usera,http://wikidata.org/entity/Q953368,52.61
2021,2,3,CDW,,13,Puente de Vallecas,http://wikidata.org/entity/Q2003054,68.04
2021,2,3,CDW,,17,Villaverde,http://wikidata.org/entity/Q919536,51.52
2021,2,3,CDW,,18,Villa de Vallecas,http://wikidata.org/entity/Q1947988,70.42
2021,2,3,wasteContainer,http://wikidata.org/entity/Q216530,2,Arganzuela,http://wikidata.org/entity/Q2000929,87.14
2021,2,3,wasteContainer,http://wikidata.org/entity/Q216530,11,Carabanchel,http://wikidata.org/entity/Q1001991,39.28
2021,2,3,wasteContainer,http://wikidata.org/entity/Q216530,12,Usera,http://wikidata.org/entity/Q953368,35.12
2021,2,3,wasteContainer,http://wikidata.org/entity/Q216530,13,Puente de Vallecas,http://wikidata.org/entity/Q2003054,40.7
2021,2,3,wasteContainer,http://wikidata.org/entity/Q216530,17,Villaverde,http://wikidata.org/entity/Q919536,49.88
2021,2,3,wasteContainer,http://wikidata.org/entity/Q216530,18,Villa de Vallecas,http://wikidata.org/entity/Q1947988,84.36
2021,2,3,biomedicalWaste,http://wikidata.org/entity/Q4915134,12,Usera,http://wikidata.org/entity/Q953368,142.92
2021,2,3,biomedicalWaste,http://wikidata.org/entity/Q4915134,13,Puente de Vallecas,http://wikidata.org/entity/Q2003054,31.9
2021,2,3,clothing,http://wikidata.org/entity/Q11460,2,Arganzuela,http://wikidata.org/entity/Q2000929,0.18
2021,2,3,glass,http://wikidata.org/entity/Q11469,2,Arganzuela,http://wikidata.org/entity/Q2000929,245.46
2021,2,3,glass,http://wikidata.org/entity/Q11469,11,Carabanchel,http://wikidata.org/entity/Q1001991,245.72
2021,2,3,glass,http://wikidata.org/entity/Q11469,12,Usera,http://wikidata.org/entity/Q953368,125.02
2021,2,3,glass,http://wikidata.org/entity/Q11469,13,Puente de Vallecas,http://wikidata.org/entity/Q2003054,204.86
2021,2,3,glass,http://wikidata.org/entity/Q11469,17,Villaverde,http://wikidata.org/entity/Q919536,109.86
2021,2,3,glass,http://wikidata.org/entity/Q11469,18,Villa de Vallecas,http://wikidata.org/entity/Q1947988,97.32
2021,2,3,organicFood,http://wikidata.org/entity/Q380778,2,Arganzuela,http://wikidata.org/entity/Q2000929,633.68
2021,2,3,organicFood,http://wikidata.org/entity/Q380778,11,Carabanchel,http://wikidata.org/entity/Q1001991,1030.1
2021,2,3,organicFood,http://wikidata.org/entity/Q380778,12,Usera,http://wikidata.org/entity/Q953368,538.44
2021,2,3,organicFood,http://wikidata.org/entity/Q380778,13,Puente de Vallecas,http://wikidata.org/entity/Q2003054,898.4
2021,2,3,organicFood,http://wikidata.org/entity/Q380778,17,Villaverde,http://wikidata.org/entity/Q919536,675.6
2021,2,3,organicFood,http://wikidata.org/entity/Q380778,18,Villa de Vallecas,http://wikidata.org/entity/Q1947988,944.84
2021,2,3,packagingProductsOfPlastics,http://wikidata.org/entity/Q115753806,2,Arganzuela,http://wikidata.org/entity/Q2000929,326.6
2021,2,3,packagingProductsOfPlastics,http://wikidata.org/entity/Q115753806,11,Carabanchel,http://wikidata.org/entity/Q1001991,695.64
2021,2,3,packagingProductsOfPlastics,http://wikidata.org/entity/Q115753806,12,Usera,http://wikidata.org/entity/Q953368,364.1
2021,2,3,packagingProductsOfPlastics,http://wikidata.org/entity/Q115753806,13,Puente de Vallecas,http://wikidata.org/entity/Q2003054,744.34
2021,2,3,packagingProductsOfPlastics,http://wikidata.org/entity/Q115753806,17,Villaverde,http://wikidata.org/entity/Q919536,448.92
2021,2,3,packagingProductsOfPlastics,http://wikidata.org/entity/Q115753806,18,Villa de Vallecas,http://wikidata.org/entity/Q1947988,293.46
2021,2,3,wastePaper,http://wikidata.org/entity/Q444632,2,Arganzuela,http://wikidata.org/entity/Q2000929,363.36
2021,2,3,wastePaper,http://wikidata.org/entity/Q444632,11,Carabanchel,http://wikidata.org/entity/Q1001991,323.28
2021,2,3,wastePaper,http://wikidata.org/entity/Q444632,12,Usera,http://wikidata.org/entity/Q953368,151.2
2021,2,3,wastePaper,http://wikidata.org/entity/Q444632,13,Puente de Vallecas,http://wikidata.org/entity/Q2003054,259.84
2021,2,3,wastePaper,http://wikidata.org/entity/Q444632,17,Villaverde,http://wikidata.org/entity/Q919536,146.28
2021,2,3,wastePaper,http://wikidata.org/entity/Q444632,18,Villa de Vallecas,http://wikidata.org/entity/Q1947988,145.24
2021,2,3,non-recyclable-waste,http://wikidata.org/entity/Q17651941,2,Arganzuela,http://wikidata.org/entity/Q2000929,1749.88
2021,2,3,non-recyclable-waste,http://wikidata.org/entity/Q17651941,11,Carabanchel,http://wikidata.org/entity/Q1001991,4308.7
2021,2,3,non-recyclable-waste,http://wikidata.org/entity/Q17651941,12,Usera,http://wikidata.org/entity/Q953368,1947.54
2021,2,3,non-recyclable-waste,http://wikidata.org/entity/Q17651941,13,Puente de Vallecas,http://wikidata.org/entity/Q2003054,3970.36
2021,2,3,non-recyclable-waste,http://wikidata.org/entity/Q17651941,17,Villaverde,http://wikidata.org/entity/Q919536,2459.34
2021,2,3,non-recyclable-waste,http://wikidata.org/entity/Q17651941,18,Villa de Vallecas,http://wikidata.org/entity/Q1947988,3701.32
2021,3,1,CDW,,1,Centro,http://wikidata.org/entity/Q1763376,109.15
2021,3,1,CDW,,6,Tetuán,http://wikidata.org/entity/Q1773540,88.34
2021,3,1,CDW,,7,Chamberí,http://wikidata.org/entity/Q1763370,85.73
2021,3,1,CDW,,8,Fuencarral-El Pardo,http://wikidata.org/entity/Q656196,161.4
2021,3,1,CDW,,9,Moncloa-Aravaca,http://wikidata.org/entity/Q2017682,126.935
2021,3,1,CDW,,10,Latina,http://wikidata.org/entity/Q794954,107.385
2021,3,1,wasteContainer,http://wikidata.org/entity/Q216530,8,Fuencarral-El Pardo,http://wikidata.org/entity/Q656196,152.22
2021,3,1,wasteContainer,http://wikidata.org/entity/Q216530,9,Moncloa-Aravaca,http://wikidata.org/entity/Q2017682,178.62
2021,3,1,wasteContainer,http://wikidata.org/entity/Q216530,10,Latina,http://wikidata.org/entity/Q794954,85.76
2021,3,1,biomedicalWaste,http://wikidata.org/entity/Q4915134,1,Centro,http://wikidata.org/entity/Q1763376,175.96
2021,3,1,biomedicalWaste,http://wikidata.org/entity/Q4915134,6,Tetuán,http://wikidata.org/entity/Q1773540,12.4
2021,3,1,biomedicalWaste,http://wikidata.org/entity/Q4915134,8,Fuencarral-El Pardo,http://wikidata.org/entity/Q656196,317.44
2021,3,1,biomedicalWaste,http://wikidata.org/entity/Q4915134,9,Moncloa-Aravaca,http://wikidata.org/entity/Q2017682,223.32
2021,3,1,biomedicalWaste,http://wikidata.org/entity/Q4915134,10,Latina,http://wikidata.org/entity/Q794954,24.02
2021,3,1,clothing,http://wikidata.org/entity/Q11460,8,Fuencarral-El Pardo,http://wikidata.org/entity/Q656196,1.08
2021,3,1,glass,http://wikidata.org/entity/Q11469,1,Centro,http://wikidata.org/entity/Q1763376,629.08
2021,3,1,glass,http://wikidata.org/entity/Q11469,6,Tetuán,http://wikidata.org/entity/Q1773540,282.04
2021,3,1,glass,http://wikidata.org/entity/Q11469,7,Chamberí,http://wikidata.org/entity/Q1763370,252.14
2021,3,1,glass,http://wikidata.org/entity/Q11469,8,Fuencarral-El Pardo,http://wikidata.org/entity/Q656196,460.3
2021,3,1,glass,http://wikidata.org/entity/Q11469,9,Moncloa-Aravaca,http://wikidata.org/entity/Q2017682,241.8
2021,3,1,glass,http://wikidata.org/entity/Q11469,10,Latina,http://wikidata.org/entity/Q794954,205.46
2021,3,1,horseBed,,9,Moncloa-Aravaca,http://wikidata.org/entity/Q2017682,57.41
2021,3,1,organicFood,http://wikidata.org/entity/Q380778,1,Centro,http://wikidata.org/entity/Q1763376,706.58
2021,3,1,organicFood,http://wikidata.org/entity/Q380778,6,Tetuán,http://wikidata.org/entity/Q1773540,809.38
2021,3,1,organicFood,http://wikidata.org/entity/Q380778,7,Chamberí,http://wikidata.org/entity/Q1763370,828.12
2021,3,1,organicFood,http://wikidata.org/entity/Q380778,8,Fuencarral-El Pardo,http://wikidata.org/entity/Q656196,1515.48
2021,3,1,organicFood,http://wikidata.org/entity/Q380778,9,Moncloa-Aravaca,http://wikidata.org/entity/Q2017682,1001.48
2021,3,1,organicFood,http://wikidata.org/entity/Q380778,10,Latina,http://wikidata.org/entity/Q794954,1308.08
2021,3,1,packagingProductsOfPlastics,http://wikidata.org/entity/Q115753806,1,Centro,http://wikidata.org/entity/Q1763376,240.58
2021,3,1,packagingProductsOfPlastics,http://wikidata.org/entity/Q115753806,6,Tetuán,http://wikidata.org/entity/Q1773540,371.44
2021,3,1,packagingProductsOfPlastics,http://wikidata.org/entity/Q115753806,7,Chamberí,http://wikidata.org/entity/Q1763370,355.18
2021,3,1,packagingProductsOfPlastics,http://wikidata.org/entity/Q115753806,8,Fuencarral-El Pardo,http://wikidata.org/entity/Q656196,718.38
2021,3,1,packagingProductsOfPlastics,http://wikidata.org/entity/Q115753806,9,Moncloa-Aravaca,http://wikidata.org/entity/Q2017682,332.64
2021,3,1,packagingProductsOfPlastics,http://wikidata.org/entity/Q115753806,10,Latina,http://wikidata.org/entity/Q794954,601.72
2021,3,1,wastePaper,http://wikidata.org/entity/Q444632,1,Centro,http://wikidata.org/entity/Q1763376,508.93
2021,3,1,wastePaper,http://wikidata.org/entity/Q444632,6,Tetuán,http://wikidata.org/entity/Q1773540,450.44
2021,3,1,wastePaper,http://wikidata.org/entity/Q444632,7,Chamberí,http://wikidata.org/entity/Q1763370,382.95
2021,3,1,wastePaper,http://wikidata.org/entity/Q444632,8,Fuencarral-El Pardo,http://wikidata.org/entity/Q656196,607.38
2021,3,1,wastePaper,http://wikidata.org/entity/Q444632,9,Moncloa-Aravaca,http://wikidata.org/entity/Q2017682,262.01
2021,3,1,wastePaper,http://wikidata.org/entity/Q444632,10,Latina,http://wikidata.org/entity/Q794954,335.8
2021,3,1,non-recyclable-waste,http://wikidata.org/entity/Q17651941,1,Centro,http://wikidata.org/entity/Q1763376,3541.24
2021,3,1,non-recyclable-waste,http://wikidata.org/entity/Q17651941,6,Tetuán,http://wikidata.org/entity/Q1773540,2652.62
2021,3,1,non-recyclable-waste,http://wikidata.org/entity/Q17651941,7,Chamberí,http://wikidata.org/entity/Q1763370,2351.46
2021,3,1,non-recyclable-waste,http://wikidata.org/entity/Q17651941,8,Fuencarral-El Pardo,http://wikidata.org/entity/Q656196,3717.42
2021,3,1,non-recyclable-waste,http://wikidata.org/entity/Q17651941,9,Moncloa-Aravaca,http://wikidata.org/entity/Q2017682,2831.5
2021,3,1,non-recyclable-waste,http://wikidata.org/entity/Q17651941,10,Latina,http://wikidata.org/entity/Q794954,3598.9
2021,3,2,CDW,,3,Retiro,http://wikidata.org/entity/Q2002296,301.49
2021,3,2,CDW,,5,Chamartín,http://wikidata.org/entity/Q1766348,33.75
2021,3,2,CDW,,14,Moratalaz,http://wikidata.org/entity/Q2076109,18.36
2021,3,2,CDW,,15,Ciudad Lineal,http://wikidata.org/entity/Q1763694,49.02
2021,3,2,CDW,,16,Hortaleza,http://wikidata.org/entity/Q1928529,21.04
2021,3,2,CDW,,19,Vicálvaro,http://wikidata.org/entity/Q589403,5.97
2021,3,2,CDW,,20,San Blas-Canillejas,http://wikidata.org/entity/Q2001937,27.16
2021,3,2,CDW,,21,Barajas,http://wikidata.org/entity/Q807230,10.52
2021,3,2,wasteContainer,http://wikidata.org/entity/Q216530,3,Retiro,http://wikidata.org/entity/Q2002296,6.36
2021,3,2,wasteContainer,http://wikidata.org/entity/Q216530,5,Chamartín,http://wikidata.org/entity/Q1766348,129.74
2021,3,2,wasteContainer,http://wikidata.org/entity/Q216530,14,Moratalaz,http://wikidata.org/entity/Q2076109,64.26
2021,3,2,wasteContainer,http://wikidata.org/entity/Q216530,15,Ciudad Lineal,http://wikidata.org/entity/Q1763694,74.76
2021,3,2,wasteContainer,http://wikidata.org/entity/Q216530,16,Hortaleza,http://wikidata.org/entity/Q1928529,75.32
2021,3,2,wasteContainer,http://wikidata.org/entity/Q216530,19,Vicálvaro,http://wikidata.org/entity/Q589403,33.5
2021,3,2,wasteContainer,http://wikidata.org/entity/Q216530,20,San Blas-Canillejas,http://wikidata.org/entity/Q2001937,83.72
2021,3,2,wasteContainer,http://wikidata.org/entity/Q216530,21,Barajas,http://wikidata.org/entity/Q807230,43.48
2021,3,2,biomedicalWaste,http://wikidata.org/entity/Q4915134,3,Retiro,http://wikidata.org/entity/Q2002296,188.72
2021,3,2,biomedicalWaste,http://wikidata.org/entity/Q4915134,4,Salamanca,http://wikidata.org/entity/Q1773521,119.92
2021,3,2,biomedicalWaste,http://wikidata.org/entity/Q4915134,15,Ciudad Lineal,http://wikidata.org/entity/Q1763694,123.16
2021,3,2,glass,http://wikidata.org/entity/Q11469,3,Retiro,http://wikidata.org/entity/Q2002296,326.44
2021,3,2,glass,http://wikidata.org/entity/Q11469,4,Salamanca,http://wikidata.org/entity/Q1773521,263.5
2021,3,2,glass,http://wikidata.org/entity/Q11469,5,Chamartín,http://wikidata.org/entity/Q1766348,497.06
2021,3,2,glass,http://wikidata.org/entity/Q11469,14,Moratalaz,http://wikidata.org/entity/Q2076109,263.4
2021,3,2,glass,http://wikidata.org/entity/Q11469,15,Ciudad Lineal,http://wikidata.org/entity/Q1763694,193.68
2021,3,2,glass,http://wikidata.org/entity/Q11469,16,Hortaleza,http://wikidata.org/entity/Q1928529,146.4
2021,3,2,glass,http://wikidata.org/entity/Q11469,19,Vicálvaro,http://wikidata.org/entity/Q589403,93.26
2021,3,2,glass,http://wikidata.org/entity/Q11469,20,San Blas-Canillejas,http://wikidata.org/entity/Q2001937,249.14
2021,3,2,glass,http://wikidata.org/entity/Q11469,21,Barajas,http://wikidata.org/entity/Q807230,97.32
2021,3,2,organicFood,http://wikidata.org/entity/Q380778,3,Retiro,http://wikidata.org/entity/Q2002296,685.82
2021,3,2,organicFood,http://wikidata.org/entity/Q380778,4,Salamanca,http://wikidata.org/entity/Q1773521,830.62
2021,3,2,organicFood,http://wikidata.org/entity/Q380778,5,Chamartín,http://wikidata.org/entity/Q1766348,916.72
2021,3,2,organicFood,http://wikidata.org/entity/Q380778,14,Moratalaz,http://wikidata.org/entity/Q2076109,450.06
2021,3,2,organicFood,http://wikidata.org/entity/Q380778,15,Ciudad Lineal,http://wikidata.org/entity/Q1763694,1130.4
2021,3,2,organicFood,http://wikidata.org/entity/Q380778,16,Hortaleza,http://wikidata.org/entity/Q1928529,988.1
2021,3,2,organicFood,http://wikidata.org/entity/Q380778,19,Vicálvaro,http://wikidata.org/entity/Q589403,133.5
2021,3,2,organicFood,http://wikidata.org/entity/Q380778,20,San Blas-Canillejas,http://wikidata.org/entity/Q2001937,808.06
2021,3,2,organicFood,http://wikidata.org/entity/Q380778,21,Barajas,http://wikidata.org/entity/Q807230,306.16
2021,3,2,packagingProductsOfPlastics,http://wikidata.org/entity/Q115753806,3,Retiro,http://wikidata.org/entity/Q2002296,288.72
2021,3,2,packagingProductsOfPlastics,http://wikidata.org/entity/Q115753806,4,Salamanca,http://wikidata.org/entity/Q1773521,352.64
2021,3,2,packagingProductsOfPlastics,http://wikidata.org/entity/Q115753806,5,Chamartín,http://wikidata.org/entity/Q1766348,371.14
2021,3,2,packagingProductsOfPlastics,http://wikidata.org/entity/Q115753806,14,Moratalaz,http://wikidata.org/entity/Q2076109,249.74
2021,3,2,packagingProductsOfPlastics,http://wikidata.org/entity/Q115753806,15,Ciudad Lineal,http://wikidata.org/entity/Q1763694,620.66
2021,3,2,packagingProductsOfPlastics,http://wikidata.org/entity/Q115753806,16,Hortaleza,http://wikidata.org/entity/Q1928529,573.66
2021,3,2,packagingProductsOfPlastics,http://wikidata.org/entity/Q115753806,19,Vicálvaro,http://wikidata.org/entity/Q589403,217.44
2021,3,2,packagingProductsOfPlastics,http://wikidata.org/entity/Q115753806,20,San Blas-Canillejas,http://wikidata.org/entity/Q2001937,477.42
2021,3,2,packagingProductsOfPlastics,http://wikidata.org/entity/Q115753806,21,Barajas,http://wikidata.org/entity/Q807230,177.98
2021,3,2,wastePaper,http://wikidata.org/entity/Q444632,3,Retiro,http://wikidata.org/entity/Q2002296,306.47
2021,3,2,wastePaper,http://wikidata.org/entity/Q444632,4,Salamanca,http://wikidata.org/entity/Q1773521,525.78
2021,3,2,wastePaper,http://wikidata.org/entity/Q444632,5,Chamartín,http://wikidata.org/entity/Q1766348,312.19
2021,3,2,wastePaper,http://wikidata.org/entity/Q444632,14,Moratalaz,http://wikidata.org/entity/Q2076109,149.72
2021,3,2,wastePaper,http://wikidata.org/entity/Q444632,15,Ciudad Lineal,http://wikidata.org/entity/Q1763694,426.28
