Año;Mes;Lote;Fracción;Distrito;NOMBRE;Total
2022;noviembre;1;ENVASES;9;Moncloa - Aravaca;359,8
2022;noviembre;1;ENVASES;10;Latina;623,56
2022;noviembre;1;ORGANICA;1;Centro;1083,82
2022;noviembre;1;ORGANICA;6;Tetuán;886,4
2022;noviembre;1;ORGANICA;7;Chamberí;832,02
2022;noviembre;1;ORGANICA;8;Fuencarral - El Pardo;1584,44
2022;noviembre;1;ORGANICA;9;Moncloa - Aravaca;1065,12
2022;noviembre;1;ORGANICA;10;Latina;1291,1
2022;noviembre;1;PUNTOS LIMPIOS;8;Fuencarral - El Pardo;115,36
2022;noviembre;1;PUNTOS LIMPIOS;9;Moncloa - Aravaca;41,72
2022;noviembre;1;PUNTOS LIMPIOS;10;Latina;136,66
2022;noviembre;1;RCD;1;Centro;134,61
2022;noviembre;1;RCD;6;Tetuán;47,185
2022;noviembre;1;RCD;7;Chamberí;65,925
2022;noviembre;1;RCD;8;Fuencarral - El Pardo;94,12
2022;noviembre;1;RCD;9;Moncloa - Aravaca;66,87
2022;noviembre;1;RCD;10;Latina;49,66
2022;noviembre;1;RESTO;1;Centro;4501,68
2022;noviembre;1;RESTO;6;Tetuán;2462,12
2022;noviembre;1;RESTO;7;Chamberí;2223,66
2022;noviembre;1;RESTO;8;Fuencarral - El Pardo;3276,48
2022;noviembre;1;RESTO;9;Moncloa - Aravaca;2533,84
2022;noviembre;1;RESTO;10;Latina;3087,82
2022;noviembre;1;VIDRIO;1;Centro;686,56
2022;noviembre;1;VIDRIO;6;Tetuán;435,12
2022;noviembre;1;VIDRIO;7;Chamberí;263,64
2022;noviembre;1;VIDRIO;8;Fuencarral - El Pardo;399,92
2022;noviembre;1;VIDRIO;9;Moncloa - Aravaca;164,32
2022;noviembre;1;VIDRIO;10;Latina;195,88
2022;noviembre;1;VIDRIO COMERCIAL;1;Centro;74,88
2022;noviembre;2;PAPEL-CARTON;3;Retiro;315,18
2022;noviembre;2;PAPEL-CARTON;4;Salamanca;458,76
2022;noviembre;2;PAPEL-CARTON;5;Chamartín;301,76
2022;noviembre;2;PAPEL-CARTON;14;Moratalaz;168,26
2022;noviembre;2;PAPEL-CARTON;15;Ciudad Lineal;402,06
2022;noviembre;2;PAPEL-CARTON;16;Hortaleza;305,48
2022;noviembre;2;PAPEL-CARTON;19;Vicálvaro;56,22
2022;noviembre;2;PAPEL-CARTON;20;San Blas - Canillejas;301,76
2022;noviembre;2;PAPEL-CARTON;21;Barajas;36,72
2022;noviembre;2;CARTON COMERCIAL;3;Retiro;46,74
2022;noviembre;2;CARTON COMERCIAL;4;Salamanca;255,26
2022;noviembre;2;CARTON COMERCIAL;5;Chamartín;123,98
2022;noviembre;2;CARTON COMERCIAL;14;Moratalaz;16,58
2022;noviembre;2;CARTON COMERCIAL;15;Ciudad Lineal;14,18
2022;noviembre;2;CARTON COMERCIAL;16;Hortaleza;63,66
2022;noviembre;2;CARTON COMERCIAL;19;Vicálvaro;3,44
2022;noviembre;2;CARTON COMERCIAL;20;San Blas - Canillejas;28,78
2022;noviembre;2;CARTON COMERCIAL;21;Barajas;11,38
2022;noviembre;2;CLINICOS;3;Retiro;184,6
2022;noviembre;2;CLINICOS;4;Salamanca;121,88
2022;noviembre;2;CLINICOS;15;Ciudad Lineal;126,16
2022;noviembre;2;ENVASES;3;Retiro;270,68
2022;noviembre;2;ENVASES;4;Salamanca;367,16
2022;noviembre;2;ENVASES;5;Chamartín;365,24
2022;noviembre;2;ENVASES;14;Moratalaz;310,2
2022;noviembre;2;ENVASES;15;Ciudad Lineal;558,96
2022;noviembre;2;ENVASES;16;Hortaleza;568,76
2022;noviembre;2;ENVASES;19;Vicálvaro;283,64
2022;noviembre;2;ENVASES;20;San Blas - Canillejas;486,56
2022;noviembre;2;ENVASES;21;Barajas;166,2
2022;noviembre;2;ORGANICA;3;Retiro;728,02
2022;noviembre;2;ORGANICA;4;Salamanca;1075,9
2022;noviembre;2;ORGANICA;5;Chamartín;956,42
2022;noviembre;2;ORGANICA;14;Moratalaz;503,92
2022;noviembre;2;ORGANICA;15;Ciudad Lineal;1102,14
2022;noviembre;2;ORGANICA;16;Hortaleza;896,04
2022;noviembre;2;ORGANICA;19;Vicálvaro;235,9
2022;noviembre;2;ORGANICA;20;San Blas - Canillejas;747,74
2022;noviembre;2;ORGANICA;21;Barajas;491,16
2022;noviembre;2;PUNTOS LIMPIOS;3;Retiro;1,76
2022;noviembre;2;PUNTOS LIMPIOS;5;Chamartín;88,44
2022;noviembre;2;PUNTOS LIMPIOS;14;Moratalaz;40,04
2022;noviembre;2;PUNTOS LIMPIOS;15;Ciudad Lineal;64,42
2022;noviembre;2;PUNTOS LIMPIOS;16;Hortaleza;65,22
2022;noviembre;2;PUNTOS LIMPIOS;19;Vicálvaro;27,34
2022;noviembre;2;PUNTOS LIMPIOS;20;San Blas - Canillejas;63,32
2022;noviembre;2;PUNTOS LIMPIOS;21;Barajas;36,48
2022;noviembre;2;RCD;3;Retiro;57,285
2022;noviembre;2;RCD;4;Salamanca;54,245
2022;noviembre;2;RCD;5;Chamartín;83,24
2022;noviembre;2;RCD;14;Moratalaz;66,19
2022;noviembre;2;RCD;15;Ciudad Lineal;95,145
2022;noviembre;2;RCD;16;Hortaleza;56,72
2022;noviembre;2;RCD;19;Vicálvaro;49
2022;noviembre;2;RCD;20;San Blas - Canillejas;55,64
2022;noviembre;2;RCD;21;Barajas;40,06
2022;noviembre;2;RESTO;3;Retiro;1470,34
2022;noviembre;2;RESTO;4;Salamanca;2289,62
2022;noviembre;2;RESTO;5;Chamartín;2166,2
2022;noviembre;2;RESTO;14;Moratalaz;1152,9
2022;noviembre;2;RESTO;15;Ciudad Lineal;2957,74
2022;noviembre;2;RESTO;16;Hortaleza;2630,44
2022;noviembre;2;RESTO;19;Vicálvaro;1699,44
2022;noviembre;2;RESTO;20;San Blas - Canillejas;2515,26
2022;noviembre;2;RESTO;21;Barajas;807,92
2022;noviembre;2;VIDRIO;3;Retiro;339,14
2022;noviembre;2;VIDRIO;4;Salamanca;311,32
2022;noviembre;2;VIDRIO;5;Chamartín;305,12
2022;noviembre;2;VIDRIO;14;Moratalaz;231,28
2022;noviembre;2;VIDRIO;15;Ciudad Lineal;210,2
2022;noviembre;2;VIDRIO;16;Hortaleza;157,08
2022;noviembre;2;VIDRIO;19;Vicálvaro;146,62
2022;noviembre;2;VIDRIO;20;San Blas - Canillejas;163,34
2022;noviembre;2;VIDRIO;21;Barajas;95,34
2022;noviembre;2;VIDRIO COMERCIAL;4;Salamanca;63,6
2022;noviembre;2;ROPA;3;Retiro;0,46
2022;noviembre;2;ROPA;4;Salamanca;0,93
2022;noviembre;2;ROPA;5;Chamartín;17,08
2022;noviembre;2;ROPA;14;Moratalaz;5,15
2022;noviembre;2;ROPA;15;Ciudad Lineal;4,12
2022;noviembre;2;ROPA;16;Hortaleza;9,26
2022;noviembre;2;ROPA;19;Vicálvaro;2,11
2022;noviembre;2;ROPA;20;San Blas - Canillejas;5,66
2022;noviembre;2;ROPA;21;Barajas;6,69
2022;noviembre;3;PAPEL-CARTON;2;Arganzuela;372,56
2022;noviembre;3;PAPEL-CARTON;11;Carabanchel;315,72
2022;noviembre;3;PAPEL-CARTON;12;Usera;156,36
2022;noviembre;3;PAPEL-CARTON;13;Puente de Vallecas;219,9
2022;noviembre;3;PAPEL-CARTON;17;Villaverde;166,14
2022;noviembre;3;PAPEL-CARTON;18;Villa de Vallecas;168,84
2022;noviembre;3;CARTON COMERCIAL;2;Arganzuela;22,68
2022;noviembre;3;CARTON COMERCIAL;11;Carabanchel;26,18
2022;noviembre;3;CARTON COMERCIAL;12;Usera;13,1
2022;noviembre;3;CARTON COMERCIAL;13;Puente de Vallecas;12,7
2022;noviembre;3;CARTON COMERCIAL;17;Villaverde;16,08
2022;noviembre;3;CARTON COMERCIAL;18;Villa de Vallecas;10,5
2022;noviembre;3;CLINICOS;12;Usera;159,22
2022;noviembre;3;CLINICOS;13;Puente de Vallecas;36,3
2022;noviembre;3;ENVASES;2;Arganzuela;337,4
2022;noviembre;3;ENVASES;11;Carabanchel;851,6
2022;noviembre;3;ENVASES;12;Usera;431,02
2022;noviembre;3;ENVASES;13;Puente de Vallecas;751,44
2022;noviembre;3;ENVASES;17;Villaverde;528,56
2022;noviembre;3;ENVASES;18;Villa de Vallecas;333,6
2022;noviembre;3;ORGANICA;2;Arganzuela;633,94
2022;noviembre;3;ORGANICA;11;Carabanchel;1151,08
2022;noviembre;3;ORGANICA;12;Usera;597,1
2022;noviembre;3;ORGANICA;13;Puente de Vallecas;930,78
2022;noviembre;3;ORGANICA;17;Villaverde;751,12
2022;noviembre;3;ORGANICA;18;Villa de Vallecas;1602,6
2022;noviembre;3;PUNTOS LIMPIOS;2;Arganzuela;52,74
2022;noviembre;3;PUNTOS LIMPIOS;11;Carabanchel;43,7
2022;noviembre;3;PUNTOS LIMPIOS;12;Usera;43,34
2022;noviembre;3;PUNTOS LIMPIOS;13;Puente de Vallecas;39,5
2022;noviembre;3;PUNTOS LIMPIOS;17;Villaverde;35,1
2022;noviembre;3;PUNTOS LIMPIOS;18;Villa de Vallecas;99,22
2022;noviembre;3;RCD;2;Arganzuela;46,64
2022;noviembre;3;RCD;11;Carabanchel;36,27
2022;noviembre;3;RCD;12;Usera;58,73
2022;noviembre;3;RCD;13;Puente de Vallecas;28,2
2022;noviembre;3;RCD;17;Villaverde;57,68
2022;noviembre;3;RCD;18;Villa de Vallecas;67,1
2022;noviembre;3;RESTO;2;Arganzuela;1806,12
2022;noviembre;3;RESTO;11;Carabanchel;4151,06
2022;noviembre;3;RESTO;12;Usera;1846,08
2022;noviembre;3;RESTO;13;Puente de Vallecas;3810,02
2022;noviembre;3;RESTO;17;Villaverde;2455,06
2022;noviembre;3;RESTO;18;Villa de Vallecas;2555,14
2022;noviembre;3;RESTO;99;Sin Distrito;5,042
2022;noviembre;3;VIDRIO;2;Arganzuela;165,6
2022;noviembre;3;VIDRIO;11;Carabanchel;177,9
2022;noviembre;3;VIDRIO;12;Usera;165,42
2022;noviembre;3;VIDRIO;13;Puente de Vallecas;212,12
2022;noviembre;3;VIDRIO;17;Villaverde;166,84
2022;noviembre;3;VIDRIO;18;Villa de Vallecas;212,96
2022;noviembre;3;ANIMALES MUERTOS;99;Sin Distrito;6,56
2022;diciembre;1;PAPEL-CARTON;1;Centro;457,46
2022;diciembre;1;PAPEL-CARTON;6;Tetuán;425,48
2022;diciembre;1;PAPEL-CARTON;7;Chamberí;320,74
2022;diciembre;1;PAPEL-CARTON;8;Fuencarral - El Pardo;747,62
2022;diciembre;1;PAPEL-CARTON;9;Moncloa - Aravaca;357,54
2022;diciembre;1;PAPEL-CARTON;10;Latina;382,46
2022;diciembre;1;CARTON COMERCIAL;1;Centro;240,78
2022;diciembre;1;CARTON COMERCIAL;6;Tetuán;78,96
2022;diciembre;1;CARTON COMERCIAL;7;Chamberí;109,2
2022;diciembre;1;CARTON COMERCIAL;8;Fuencarral - El Pardo;27,14
2022;diciembre;1;CARTON COMERCIAL;10;Latina;30,96
2022;diciembre;1;CAMA DE CABALLO;9;Moncloa - Aravaca;51,975
2022;diciembre;1;CLINICOS;1;Centro;156,6
2022;diciembre;1;CLINICOS;6;Tetuán;8,88
2022;diciembre;1;CLINICOS;8;Fuencarral - El Pardo;306,74
2022;diciembre;1;CLINICOS;9;Moncloa - Aravaca;245,6
2022;diciembre;1;CLINICOS;10;Latina;38,34
2022;diciembre;1;ENVASES;1;Centro;275,92
2022;diciembre;1;ENVASES;6;Tetuán;392,1
2022;diciembre;1;ENVASES;7;Chamberí;364,78
2022;diciembre;1;ENVASES;8;Fuencarral - El Pardo;656,6
2022;diciembre;1;ENVASES;9;Moncloa - Aravaca;388,66
2022;diciembre;1;ENVASES;10;Latina;691,02
2022;diciembre;1;ORGANICA;1;Centro;1161,18
2022;diciembre;1;ORGANICA;6;Tetuán;921,04
2022;diciembre;1;ORGANICA;7;Chamberí;850,94
2022;diciembre;1;ORGANICA;8;Fuencarral - El Pardo;1620,58
2022;diciembre;1;ORGANICA;9;Moncloa - Aravaca;1033,24
2022;diciembre;1;ORGANICA;10;Latina;1388,28
2022;diciembre;1;PUNTOS LIMPIOS;8;Fuencarral - El Pardo;106,84
2022;diciembre;1;PUNTOS LIMPIOS;9;Moncloa - Aravaca;55,3
2022;diciembre;1;PUNTOS LIMPIOS;10;Latina;91,28
2022;diciembre;1;RCD;1;Centro;122,755
2022;diciembre;1;RCD;6;Tetuán;64,875
2022;diciembre;1;RCD;7;Chamberí;37,23
2022;diciembre;1;RCD;8;Fuencarral - El Pardo;74,325
2022;diciembre;1;RCD;9;Moncloa - Aravaca;72,445
2022;diciembre;1;RCD;10;Latina;67,28
2022;diciembre;1;RESTO;1;Centro;4735,88
2022;diciembre;1;RESTO;6;Tetuán;2553,6
2022;diciembre;1;RESTO;7;Chamberí;2262,82
2022;diciembre;1;RESTO;8;Fuencarral - El Pardo;3416,3
2022;diciembre;1;RESTO;9;Moncloa - Aravaca;2504,14
2022;diciembre;1;RESTO;10;Latina;3404,06
2022;diciembre;1;VIDRIO;1;Centro;705,52
2022;diciembre;1;VIDRIO;6;Tetuán;464,12
2022;diciembre;1;VIDRIO;7;Chamberí;274,3
2022;diciembre;1;VIDRIO;8;Fuencarral - El Pardo;476,34
2022;diciembre;1;VIDRIO;9;Moncloa - Aravaca;173,28
2022;diciembre;1;VIDRIO;10;Latina;242,44
2022;diciembre;1;VIDRIO COMERCIAL;1;Centro;79,78
2022;diciembre;1;ROPA;1;Centro;9,764
2022;diciembre;1;ROPA;6;Tetuán;1,194
2022;diciembre;1;ROPA;7;Chamberí;9,609
2022;diciembre;1;ROPA;8;Fuencarral - El Pardo;3,857
2022;diciembre;1;ROPA;9;Moncloa - Aravaca;0,765
2022;diciembre;1;ROPA;10;Latina;6,211
2022;diciembre;2;PAPEL-CARTON;3;Retiro;269,8
2022;diciembre;2;PAPEL-CARTON;4;Salamanca;460,14
2022;diciembre;2;PAPEL-CARTON;5;Chamartín;304,6
2022;diciembre;2;PAPEL-CARTON;14;Moratalaz;191,84
2022;diciembre;2;PAPEL-CARTON;15;Ciudad Lineal;486,64
2022;diciembre;2;PAPEL-CARTON;16;Hortaleza;360,54
2022;diciembre;2;PAPEL-CARTON;19;Vicálvaro;119,98
2022;diciembre;2;PAPEL-CARTON;20;San Blas - Canillejas;267,12
2022;diciembre;2;PAPEL-CARTON;21;Barajas;105,26
2022;diciembre;2;CARTON COMERCIAL;3;Retiro;57,8
2022;diciembre;2;CARTON COMERCIAL;4;Salamanca;226,72
2022;diciembre;2;CARTON COMERCIAL;5;Chamartín;141,32
2022;diciembre;2;CARTON COMERCIAL;14;Moratalaz;31,76
2022;diciembre;2;CARTON COMERCIAL;15;Ciudad Lineal;51,4
2022;diciembre;2;CARTON COMERCIAL;16;Hortaleza;47,42
2022;diciembre;2;CARTON COMERCIAL;19;Vicálvaro;23,08
2022;diciembre;2;CARTON COMERCIAL;20;San Blas - Canillejas;55,04
2022;diciembre;2;CARTON COMERCIAL;21;Barajas;30,32
2022;diciembre;2;CLINICOS;3;Retiro;187,62
2022;diciembre;2;CLINICOS;4;Salamanca;116,52
2022;diciembre;2;CLINICOS;15;Ciudad Lineal;120,18
2022;diciembre;2;ENVASES;3;Retiro;257,34
2022;diciembre;2;ENVASES;4;Salamanca;360
2022;diciembre;2;ENVASES;5;Chamartín;402,08
2022;diciembre;2;ENVASES;14;Moratalaz;337,92
2022;diciembre;2;ENVASES;15;Ciudad Lineal;601,96
2022;diciembre;2;ENVASES;16;Hortaleza;626,3
2022;diciembre;2;ENVASES;19;Vicálvaro;364,5
2022;diciembre;2;ENVASES;20;San Blas - Canillejas;502,72
2022;diciembre;2;ENVASES;21;Barajas;140,28
2022;diciembre;2;ORGANICA;3;Retiro;771,38
2022;diciembre;2;ORGANICA;4;Salamanca;1165,74
2022;diciembre;2;ORGANICA;5;Chamartín;993,72
2022;diciembre;2;ORGANICA;14;Moratalaz;576,92
2022;diciembre;2;ORGANICA;15;Ciudad Lineal;1179,64
2022;diciembre;2;ORGANICA;16;Hortaleza;949,52
2022;diciembre;2;ORGANICA;19;Vicálvaro;260,34
2022;diciembre;2;ORGANICA;20;San Blas - Canillejas;791,18
2022;diciembre;2;ORGANICA;21;Barajas;525,98
2022;diciembre;2;PUNTOS LIMPIOS;3;Retiro;0,94
2022;diciembre;2;PUNTOS LIMPIOS;5;Chamartín;83,4
2022;diciembre;2;PUNTOS LIMPIOS;14;Moratalaz;46,5
2022;diciembre;2;PUNTOS LIMPIOS;15;Ciudad Lineal;67,44
2022;diciembre;2;PUNTOS LIMPIOS;16;Hortaleza;59,22
2022;diciembre;2;PUNTOS LIMPIOS;19;Vicálvaro;28,76
2022;diciembre;2;PUNTOS LIMPIOS;20;San Blas - Canillejas;64,84
2022;diciembre;2;PUNTOS LIMPIOS;21;Barajas;30,64
2022;diciembre;2;RCD;3;Retiro;32,56
2022;diciembre;2;RCD;4;Salamanca;75,14
2022;diciembre;2;RCD;5;Chamartín;93,958
2022;diciembre;2;RCD;14;Moratalaz;59,64
2022;diciembre;2;RCD;15;Ciudad Lineal;96,9
2022;diciembre;2;RCD;16;Hortaleza;70,72
2022;diciembre;2;RCD;19;Vicálvaro;52,56
2022;diciembre;2;RCD;20;San Blas - Canillejas;55,814
2022;diciembre;2;RCD;21;Barajas;33,36
2022;diciembre;2;RESTO;3;Retiro;1549,22
2022;diciembre;2;RESTO;4;Salamanca;2352,84
2022;diciembre;2;RESTO;5;Chamartín;2243,82
2022;diciembre;2;RESTO;14;Moratalaz;1239,5
2022;diciembre;2;RESTO;15;Ciudad Lineal;3105,72
2022;diciembre;2;RESTO;16;Hortaleza;2752,24
2022;diciembre;2;RESTO;19;Vicálvaro;1755,54
2022;diciembre;2;RESTO;20;San Blas - Canillejas;2645,18
2022;diciembre;2;RESTO;21;Barajas;813,58
2022;diciembre;2;VIDRIO;3;Retiro;410,4
2022;diciembre;2;VIDRIO;4;Salamanca;386,36
2022;diciembre;2;VIDRIO;5;Chamartín;364,3
2022;diciembre;2;VIDRIO;14;Moratalaz;289,54
2022;diciembre;2;VIDRIO;15;Ciudad Lineal;203,06
2022;diciembre;2;VIDRIO;16;Hortaleza;180,28
2022;diciembre;2;VIDRIO;19;Vicálvaro;148,82
2022;diciembre;2;VIDRIO;20;San Blas - Canillejas;157,74
2022;diciembre;2;VIDRIO;21;Barajas;143,8
2022;diciembre;2;VIDRIO COMERCIAL;4;Salamanca;73,74
2022;diciembre;2;ROPA;3;Retiro;1,75
2022;diciembre;2;ROPA;4;Salamanca;5,69
2022;diciembre;2;ROPA;5;Chamartín;8,81
2022;diciembre;2;ROPA;14;Moratalaz;3,87
2022;diciembre;2;ROPA;15;Ciudad Lineal;6,52
2022;diciembre;2;ROPA;16;Hortaleza;8,93
2022;diciembre;2;ROPA;19;Vicálvaro;2,84
2022;diciembre;2;ROPA;20;San Blas - Canillejas;5,87
2022;diciembre;2;ROPA;21;Barajas;5,3
2022;diciembre;3;PAPEL-CARTON;2;Arganzuela;402,24
2022;diciembre;3;PAPEL-CARTON;11;Carabanchel;344,16
2022;diciembre;3;PAPEL-CARTON;12;Usera;186,52
2022;diciembre;3;PAPEL-CARTON;13;Puente de Vallecas;247,02
2022;diciembre;3;PAPEL-CARTON;17;Villaverde;195,92
2022;diciembre;3;PAPEL-CARTON;18;Villa de Vallecas;187
2022;diciembre;3;CARTON COMERCIAL;2;Arganzuela;24,96
2022;diciembre;3;CARTON COMERCIAL;11;Carabanchel;30,98
2022;diciembre;3;CARTON COMERCIAL;12;Usera;17,36
2022;diciembre;3;CARTON COMERCIAL;13;Puente de Vallecas;22,1
2022;diciembre;3;CARTON COMERCIAL;17;Villaverde;18,2
2022;diciembre;3;CARTON COMERCIAL;18;Villa de Vallecas;13,48
2022;diciembre;3;CLINICOS;12;Usera;169,76
2022;diciembre;3;CLINICOS;13;Puente de Vallecas;36,04
2022;diciembre;3;ENVASES;2;Arganzuela;361,72
2022;diciembre;3;ENVASES;11;Carabanchel;933,18
2022;diciembre;3;ENVASES;12;Usera;493,64
2022;diciembre;3;ENVASES;13;Puente de Vallecas;842,28
2022;diciembre;3;ENVASES;17;Villaverde;575,72
2022;diciembre;3;ENVASES;18;Villa de Vallecas;365,62
2022;diciembre;3;ORGANICA;2;Arganzuela;660,44
2022;diciembre;3;ORGANICA;11;Carabanchel;1283,96
2022;diciembre;3;ORGANICA;12;Usera;626,72
2022;diciembre;3;ORGANICA;13;Puente de Vallecas;1034,745
2022;diciembre;3;ORGANICA;17;Villaverde;834,46
2022;diciembre;3;ORGANICA;18;Villa de Vallecas;1521,7
2022;diciembre;3;PUNTOS LIMPIOS;2;Arganzuela;70,8
2022;diciembre;3;PUNTOS LIMPIOS;11;Carabanchel;39,6
2022;diciembre;3;PUNTOS LIMPIOS;12;Usera;28,4
2022;diciembre;3;PUNTOS LIMPIOS;13;Puente de Vallecas;34,32
2022;diciembre;3;PUNTOS LIMPIOS;17;Villaverde;34,12
2022;diciembre;3;PUNTOS LIMPIOS;18;Villa de Vallecas;65,2
2022;diciembre;3;RCD;2;Arganzuela;46,5
2022;diciembre;3;RCD;11;Carabanchel;36,41
2022;diciembre;3;RCD;12;Usera;59,97
2022;diciembre;3;RCD;13;Puente de Vallecas;29,34
2022;diciembre;3;RCD;17;Villaverde;50,14
2022;diciembre;3;RCD;18;Villa de Vallecas;41,67
2022;diciembre;3;RESTO;2;Arganzuela;1898,86
2022;diciembre;3;RESTO;11;Carabanchel;4480,28
2022;diciembre;3;RESTO;12;Usera;1940,18
2022;diciembre;3;RESTO;13;Puente de Vallecas;3998,5
2022;diciembre;3;RESTO;17;Villaverde;2649,24
2022;diciembre;3;RESTO;18;Villa de Vallecas;2656,76
2022;diciembre;3;VIDRIO;2;Arganzuela;269,94
2022;diciembre;3;VIDRIO;11;Carabanchel;150,52
2022;diciembre;3;VIDRIO;12;Usera;229,16
2022;diciembre;3;VIDRIO;13;Puente de Vallecas;175
2022;diciembre;3;VIDRIO;17;Villaverde;253,78
2022;diciembre;3;VIDRIO;18;Villa de Vallecas;177,14
2022;diciembre;3;ANIMALES MUERTOS;99;Sin Distrito;9,8
2022;diciembre;3;ROPA;2;Arganzuela;2,7
2022;diciembre;3;ROPA;11;Carabanchel;1,335
2022;diciembre;3;ROPA;12;Usera;3,895
2022;diciembre;3;ROPA;13;Puente de Vallecas;2,965
2022;diciembre;3;ROPA;17;Villaverde;2,015
2022;diciembre;3;ROPA;18;Villa de Vallecas;1,41
