id_terraza,id_local,id_distrito,nombreDistrito,barrio,tipoVia,nombreCalle,portal,codPostal,coordenadaX,coordenadaY,situacion,rotulo,superficie,horaApertura,horaCierre,mesas,sillas
A102.49_S100_M25_I210,OT_X439180_Y4468639,USERA,USERA,ORCASITAS,CALLE,GAINZA,315,28041,439179.56,4468638.53,Abierto,O TOUXEIRO,102.49,10:00:00,01:30:00,25,100
A22.14_S24_M6_I211,BL_X441455_Y4469612,USERA,USERA,SAN FERMIN,CALLE,CARABELOS,36,28041,441454.56,4469611.51,Abierto,BAR LUQUE,22.14,10:00:00,02:30:00,6,24
A43.2_S40_M10_I212,A_X441417_Y4468553,USERA,USERA,SAN FERMIN,CALLE,SILVINA,25,28041,441416.55,4468552.51,Abierto,ASAY,43.2,10:00:00,01:30:00,10,40
A2.88_S4_M2_I213,X_X439618_Y4470437,USERA,USERA,ZOFIO,AVENIDA,RAFAELA YBARRA,12,28026,439617.58,4470436.53,Abierto,XALLAS,2.88,10:00:00,02:30:00,2,4
A41.36_S48_M12_I214,C1M_X444145_Y4473666,MORAT,MORATALAZ,MEDIA LEGUA,CALLE,CORREGIDOR DIEGO DE VALDERRABANO,25,28030,444144.57,4473666.48,Abierto,CERVECERIA 100 MONTADITOS,41.36,10:00:00,01:00:00,12,48
A69.52_S57_M19_I216,SDN_X442523_Y4466428,VILLA,VILLAVERDE,BUTARQUE,CALLE,BERROCAL,5,28021,442522.52,4466428.49,Abierto,SIDRERIA DEL NORTE,69.52,08:00:00,01:30:00,19,57
A108_S48_M12_I217,BM_X441032_Y4467259,VILLA,VILLAVERDE,LOS ANGELES,CALLE,LA DOLOROSA,20,28041,441031.54,4467258.51,Abierto,BAR MONICO,108,08:00:00,01:30:00,12,48
A32.4_S40_M10_I219,BLCJ_X440959_Y4466975,VILLA,VILLAVERDE,LOS ANGELES,CALLE,ESCORIAZA,3,28041,440958.54,4466974.51,Abierto,BAR LOS CAMPEONES - JAEN,32.4,08:00:00,01:30:00,10,40
A32_S32_M8_I221,M_X439644_Y4466407,VILLA,VILLAVERDE,SAN ANDRES,PASEO,ALBERTO PALACIOS,13,28021,439643.54,4466406.52,Cerrado,MADRETIERRA,32,10:00:00,00:00:00,8,32
A21.6_S24_M6_I222,EC_X439595_Y4466380,VILLA,VILLAVERDE,SAN ANDRES,CALLE,ALADIERNA,14,28021,439594.54,4466379.52,Abierto,EL CASTIZO,21.6,08:00:00,01:30:00,6,24
A18.18_S23_M7_I223,CBJYJ_X441560_Y4465841,VILLA,VILLAVERDE,SAN CRISTOBAL,CALLE,GODELLA,115,28021,441559.52,4465840.5,Abierto,CAFETERIA BAR JUANJO Y JOSE,18.18,08:00:00,01:30:00,7,23
A23.4_S30_M10_I224,BRVK_X442442_Y4466609,VILLA,VILLAVERDE,BUTARQUE,CALLE,BARIO,12,28021,442441.52,4466609.49,Abierto,BAR RESTAURANTE VITA KR,23.4,08:00:00,01:30:00,10,30
A23.4_S30_M10_I227,DLL_X441483_Y4467705,VILLA,VILLAVERDE,LOS ROSALES,AVENIDA,OROVILLA,59,28041,441482.54,4467704.5,Abierto,DONDE LA LOLA,23.4,08:00:00,01:30:00,10,30
A32.4_S40_M10_I229,BO_X440633_Y4471111,USERA,USERA,MOSCARDO,CALLE,ANTONIO LOPEZ,139,28026,440632.58,4471110.52,Abierto,BAR OLIVA,32.4,10:00:00,02:30:00,10,40
A19.44_S24_M6_I230,TLA_X440424_Y4471290,USERA,USERA,MOSCARDO,CALLE,ANTONIO LOPEZ,150,28026,440423.58,4471289.52,Abierto,TABERNA LA ANDALUZA,19.44,10:00:00,02:30:00,6,24
A9.5_S16_M4_I231,ANG_X439516_Y4470097,USERA,USERA,ZOFIO,AVENIDA,CERRO DE LOS ANGELES,17,28026,439515.58,4470096.53,Abierto,A NOXA GALICIA,9.5,10:00:00,01:30:00,4,16
A63_S40_M10_I232,CJ_X440135_Y4469044,USERA,USERA,ORCASITAS,CALLE,GRAN AVENIDA,41,28041,440134.56,4469043.52,Abierto,CAFETERIA JUANITO,63,10:00:00,01:30:00,10,40
A23.94_S24_M6_I233,C_X440526_Y4471232,USERA,USERA,MOSCARDO,CALLE,ANTONIO LOPEZ,115,28026,440525.58,4471231.52,Abierto,CAMBOY,23.94,10:00:00,02:30:00,6,24
A7.92_S10_M3_I234,BAM_X439215_Y4469178,USERA,USERA,ORCASITAS,CALLE,GUETARIA,72,28041,439214.57,4469177.53,Abierto,BAR ASADOR MERINO,7.92,10:00:00,02:30:00,3,10
A29_S20_M5_I235,EC_X439465_Y4470802,USERA,USERA,MOSCARDO,CALLE,MARCELO USERA,156,28026,439464.59,4470801.53,Abierto,EL CHIRINGUITO,29,08:00:00,01:30:00,5,20
A37.35_S57_M15_I236,BJ_X441565_Y4469209,USERA,USERA,SAN FERMIN,CALLE,LODOSA,3,28041,441564.56,4469208.51,Abierto,BAR JUSTO,37.35,10:00:00,02:30:00,15,57
A19.44_S24_M6_I237,BC_X440600_Y4470662,USERA,USERA,ALMENDRALES,CALLE,SANTUARIO,3,28026,440600.212630197,4470662.10196647,Abierto,BAR CAFETERIA,19.44,10:00:00,02:30:00,6,24
A7.02_S9_M3_I238,BEM(2Y3_X440031_Y4470962,USERA,USERA,MOSCARDO,CALLE,AMPARO USERA,46,28026,440030.58,4470961.52,Abierto,BAR EL MANCHEGO (LOCAL 2 Y 3),7.02,08:00:00,01:30:00,3,9
A22.98_S36_M9_I240,TTGB_X446576_Y4476777,SAN-BLAS-CANIL,SAN BLAS - CANILLEJAS,SIMANCAS,CALLE,ALCALA,490,28027,446575.57,4476777.45,Abierto,TGB THE GOOD BURGER,22.98,08:00:00,01:30:00,9,36
A42.84_S32_M16_I243,LN_X441832_Y4475444,SALAM,SALAMANCA,RECOLETOS,CALLE,AYALA,28,28001,441831.59,4475443.52,Abierto,LA NIÑA,42.84,10:00:00,02:30:00,16,32
A50.2_S53_M19_I245,J_X443641_Y4475735,SALAM,SALAMANCA,GUINDALERA,CALLE,ALCALA,233,28028,443640.58,4475735.49,Abierto,JARRITUS,50.2,10:00:00,02:30:00,19,53
A69.3_S80_M20_I247,BCK_X441335_Y4469949,USERA,USERA,SAN FERMIN,CALLE,SAN MARIO,25,28041,441334.57,4469948.51,Abierto,BAR CAFETERIA KRISTIN,69.3,10:00:00,02:30:00,20,80
A19.39_S30_M10_I251,BLS_X441227_Y4469599,USERA,USERA,SAN FERMIN,CALLE,CARABELOS,21,28041,441226.56,4469598.51,Abierto,BAR LA SELVA,19.39,10:00:00,01:30:00,10,30
A27.69_S36_M14_I252,SI_X439525_Y4470064,USERA,USERA,ZOFIO,AVENIDA,CERRO DE LOS ANGELES,19,28026,439524.58,4470063.53,Abierto,SALEM II,27.69,10:00:00,01:30:00,14,36
A20.99_S24_M6_I253,BL_X440122_Y4470088,USERA,USERA,PRADOLONGO,CALLE,CRISTO DE LA VICTORIA,183,28026,440121.57,4470087.52,Abierto,BAR LEONES,20.99,10:00:00,02:30:00,6,24
A4.28_S7_M3_I254,CCC_X439636_Y4470537,USERA,USERA,PRADOLONGO,AVENIDA,RAFAELA YBARRA,35,28026,439635.58,4470536.53,Abierto,CAFETERIA CUESTA CERVECERIA,4.28,10:00:00,02:30:00,3,7
A17.9_S24_M6_I255,CL_X439563_Y4470805,USERA,USERA,MOSCARDO,CALLE,MANUEL NOYA,27,28026,439562.58,4470804.53,Abierto,CAFETERIA LUMAR,17.9,10:00:00,01:30:00,6,24
A21.06_S27_M9_I257,CA_X440980_Y4468756,USERA,USERA,ORCASUR,CALLE,ALERCE,15,28041,440979.56,4468755.51,Abierto,CASA ANTONIO,21.06,10:00:00,02:30:00,9,27
A84.96_S96_M24_I258,MDJ_X0_Y0,USERA,USERA,ALMENDRALES,AVENIDA,CORDOBA,3,28026,0,0,Baja Reunificación,MUSEO DEL JAMON,84.96,10:00:00,01:30:00,24,96
A22.68_S28_M7_I259,DKU_X439542_Y4470848,USERA,USERA,MOSCARDO,CALLE,ENRIQUE FUENTES,27,28026,439541.59,4470847.53,Abierto,DONNER KEBAP USERA,22.68,10:00:00,02:30:00,7,28
A99.99_S112_M28_I260,B_X439408_Y4470787,USERA,USERA,MOSCARDO,CALLE,MARCELO USERA,162,28026,439407.59,4470786.53,Abierto,BAR,99.99,10:00:00,02:30:00,28,112
A14.72_S24_M6_I261,LPDV_X440500_Y4468868,USERA,USERA,ORCASUR,AVENIDA,ORCASUR,49,28041,440499.56,4468867.52,Abierto,LOCAL PENDIENTE DE VERIFICACION,14.72,10:00:00,01:30:00,6,24
A22.68_S28_M7_I262,ABS_X440023_Y4468910,USERA,USERA,ORCASITAS,PLAZA,PROMESAS,10,28041,440022.56,4468909.52,Abierto,"ALHABEGA BAR, S.L.",22.68,10:00:00,02:30:00,7,28
A21.42_S27_M8_I263,CA_X439807_Y4469084,USERA,USERA,ORCASITAS,CALLE,RANCHO,12,28041,439806.57,4469083.52,Abierto,CAFETERIA ACUARIO,21.42,10:00:00,02:30:00,8,27
A64.8_S80_M20_I264,CJ_X439335_Y4470799,USERA,USERA,MOSCARDO,CALLE,MARCELO USERA,166,28026,439334.59,4470798.53,Abierto,CERVECERIA JUSTI,64.8,10:00:00,02:30:00,20,80
A70.21_S84_M21_I265,BR_X444717_Y4470234,PUENT-DE-VALLE,PUENTE DE VALLECAS,PALOMERAS SURESTE,CALLE,VILLALOBOS,131,28018,444716.55,4470234.47,Abierto,BAR RESTAURANTE,70.21,10:00:00,02:30:00,21,84
A16.2_S20_M5_I266,T_X440498_Y4472240,ARGAN,ARGANZUELA,CHOPERA,PASEO,SANTA MARIA DE LA CABEZA,75,28045,440497.59,4472239.52,Abierto,TAPAS,16.2,10:00:00,02:30:00,5,20
A7.58_S10_M5_I267,BCD_X440480_Y4472829,ARGAN,ARGANZUELA,PALOS DE MOGUER,CALLE,EMBAJADORES,65,28012,440479.59,4472828.52,Abierto,BAR CERVECERIA DIAZ,7.58,10:00:00,02:30:00,5,10
A36.45_S33_M11_I269,C1M_X441030_Y4472501,ARGAN,ARGANZUELA,PALOS DE MOGUER,CALLE,FERROCARRIL,10,28045,441029.58,4472500.52,Abierto,CERVECERIA 100 MONTADITOS,36.45,10:00:00,02:30:00,11,33
A12.06_S44_M11_I271,PC_X439883_Y4472606,ARGAN,ARGANZUELA,ACACIAS,PASEO,JUAN ANTONIO VALLEJO-NAJERA BOTAS,25,28005,439882.59,4472605.53,Abierto,PRYCE CAFE,12.06,08:00:00,01:30:00,11,44
A42.12_S52_M13_I272,RA_X441175_Y4472702,ARGAN,ARGANZUELA,PALOS DE MOGUER,CALLE,ANCORA,4,28045,441174.58,4472701.52,Abierto,RESTAURANTE ABADIA,42.12,10:00:00,02:30:00,13,52
A28.7_S40_M11_I273,EKL_X441037_Y4471520,ARGAN,ARGANZUELA,DELICIAS,PASEO,DELICIAS,139,28045,441036.58,4471519.52,Abierto,EL KUBO LOCO,28.7,10:00:00,02:30:00,11,40
A65.72_S61_M18_I275,CR_X440775_Y4471715,ARGAN,ARGANZUELA,CHOPERA,CALLE,GUILLERMO DE OSMA,18,28045,440774.58,4471714.52,Abierto,COSTELLO RIO,65.72,10:00:00,02:30:00,18,61
A22.1_S20_M5_I277,PPYCLR_X440005_Y4472734,ARGAN,ARGANZUELA,ACACIAS,CALLE,MAJUELO,3,28005,440004.59,4472733.53,Abierto,"PASTELERIAS, PANADERIAS Y CAFETERIAS LOS REYUNOS",22.1,10:00:00,02:30:00,5,20
A23.76_S24_M8_I279,CV_X438884_Y4472898,ARGAN,ARGANZUELA,IMPERIAL,PASEO,MELANCOLICOS,47,28005,438883.6,4472897.54,Abierto,CASA VALENTIN,23.76,10:00:00,02:30:00,8,24
A25.92_S32_M8_I282,KTF_X440664_Y4468004,VILLA,VILLAVERDE,LOS ANGELES,CALLE,LA CANCION DEL OLVIDO,54,28041,440663.55,4468003.51,Abierto,KEBAB TRES FUEGOS,25.92,08:00:00,01:30:00,8,32
A19.5_S20_M5_I283,BCLP_X441261_Y4466086,VILLA,VILLAVERDE,SAN CRISTOBAL,PLAZA,PINAZO,22,28021,441260.52,4466085.5,Abierto,BAR CAFE LOS PINAZOS,19.5,08:00:00,01:30:00,5,20
A9.05_S12_M6_I287,SYSDT_X443101_Y4477585,CHAMA,CHAMARTIN,CIUDAD JARDIN,CALLE,NIEREMBERG,4,28002,443100.59,4477584.5,Abierto,SAL Y SAL DE TAPAS,9.05,10:00:00,02:30:00,6,12
A7.83_S14_M4_I288,CE_X443430_Y4477767,CHAMA,CHAMARTIN,PROSPERIDAD,CALLE,LOPEZ DE HOYOS,200,28002,443429.59,4477766.5,Abierto,CAFETERIA ENXEBRE,7.83,10:00:00,02:30:00,4,14
A42.48_S44_M12_I289,BC_X442864_Y4475061,SALAM,SALAMANCA,GOYA,CALLE,ANTONIA MERCE,5,28009,442863.58,4475060.5,Abierto,BAR CALVIN,42.48,08:00:00,01:30:00,12,44
A42.76_S48_M12_I290,LC_X443722_Y4477118,SALAM,SALAMANCA,GUINDALERA,AVENIDA,BRUSELAS,78,28028,443721.58,4477118.49,Abierto,LA CERVEZERIA,42.76,10:00:00,02:30:00,12,48
A79.38_S98_M25_I292,RP_X439830_Y4472545,ARGAN,ARGANZUELA,ACACIAS,CALLE,MELILLA,19,28005,439829.59,4472544.53,Abierto,RESTAURANTE PIMENTON,79.38,10:00:00,02:30:00,25,98
A65.97_S66_M18_I294,M_X439442_Y4472803,ARGAN,ARGANZUELA,IMPERIAL,PASEO,JUAN ANTONIO VALLEJO-NAJERA BOTAS,42,28005,439441.59,4472802.53,Abierto,MONTEPINOS,65.97,08:00:00,01:30:00,18,66
A35.64_S44_M11_I295,R_X439386_Y4472783,ARGAN,ARGANZUELA,IMPERIAL,PASEO,JUAN ANTONIO VALLEJO-NAJERA BOTAS,51,28005,439385.59,4472782.53,Abierto,RODILLA,35.64,10:00:00,02:30:00,11,44
A27.3_S30_M15_I296,AI_X439313_Y4472871,ARGAN,ARGANZUELA,IMPERIAL,PASEO,JUAN ANTONIO VALLEJO-NAJERA BOTAS,54,28005,439312.59,4472870.53,Abierto,ARROCERIA IMPERIAL,27.3,10:00:00,02:30:00,15,30
A19.35_S24_M6_I297,LCBDT_X440470_Y4472847,ARGAN,ARGANZUELA,PALOS DE MOGUER,CALLE,EMBAJADORES,63,28012,440469.59,4472846.53,Abierto,LOS CHIQUITOS BAR DE TAPAS,19.35,10:00:00,02:30:00,6,24
A25.74_S21_M7_I298,AL_X440458_Y4472792,ARGAN,ARGANZUELA,ACACIAS,CALLE,EMBAJADORES,82,28012,440457.59,4472791.53,Abierto,AUTOESCUELA LARA,25.74,10:00:00,02:30:00,7,21
A31.2_S30_M10_I300,CGC_X440953_Y4471950,ARGAN,ARGANZUELA,DELICIAS,CALLE,EMBAJADORES,153,28045,440952.58,4471949.52,Abierto,CERVECERIA GUIMAR CAFETERIA,31.2,10:00:00,02:30:00,10,30
A39.77_S42_M14_I302,TDF_X440967_Y4472463,ARGAN,ARGANZUELA,DELICIAS,CALLE,FERROCARRIL,15,28045,440966.58,4472462.52,Abierto,TABERNA DEL FERROCARRIL,39.77,10:00:00,02:30:00,14,42
A38.88_S48_M12_I304,LSR_X440631_Y4474731,CENTR,CENTRO,JUSTICIA,PLAZA,PEDRO ZEROLO,1,28004,440630.59,4474730.53,Abierto,LA SACRISTIA RESTAURANTE,38.88,10:00:00,01:30:00,12,48
A82.89_S44_M11_I305,AYO_X444785_Y4473066,MORAT,MORATALAZ,MARROQUINA,AVENIDA,MORATALAZ,115,28030,444784.56,4473066.47,Abierto,AZUL Y ORO,82.89,10:00:00,01:00:00,11,44
A8.82_S11_M3_I306,BM_X440830_Y4467052,VILLA,VILLAVERDE,LOS ANGELES,CALLE,ARECHAVALETA,34,28041,440829.54,4467051.51,Abierto,BAR MARTINEZ,8.82,08:00:00,01:30:00,3,11
A97.2_S120_M30_I307,E_X441724_Y4467307,VILLA,VILLAVERDE,LOS ROSALES,CALLE,MARIA BARRIENTOS,8,28021,441723.53,4467306.5,Abierto,ENTREAMIGOS,97.2,08:00:00,01:30:00,30,120
A16.2_S20_M5_I308,BLR_X440907_Y4467845,VILLA,VILLAVERDE,LOS ANGELES,AVENIDA,LA VERBENA DE LA PALOMA,15,28041,440906.55,4467844.51,Abierto,BAR LA REJA,16.2,08:00:00,01:30:00,5,20
A125.66_S32_M8_I309,CH_X442218_Y4467015,VILLA,VILLAVERDE,BUTARQUE,CALLE,POTASA,20,28021,442217.53,4467015.49,Abierto,CAFE HILO'S,125.66,08:00:00,01:30:00,8,32
A36.9_S40_M10_I311,IBEE_X434952_Y4471221,LATIN,LATINA,LAS AGUILAS,CALLE,GUAREÑA,2,28044,434951.62,4471220.57,Abierto,IBERICA BY EL ESQUINAZO,36.9,10:00:00,00:30:00,10,40
A36.61_S48_M12_I312,MSCR_X435029_Y4471062,LATIN,LATINA,LAS AGUILAS,CALLE,GUAREÑA,7,28044,435028.62,4471061.57,Abierto,MONTON SANZ CAFETERIA RESTAURANTE,36.61,08:00:00,00:30:00,12,48
A13.67_S12_M4_I313,AB_X437086_Y4473255,LATIN,LATINA,PUERTA DEL ANGEL,CALLE,HUERTA DE CASTAÑEDA,13,28011,437085.61,4473254.55,Abierto,AUPA BAR,13.67,10:00:00,00:00:00,4,12
A36.2_S29_M11_I315,EB_X442930_Y4475091,SALAM,SALAMANCA,GOYA,CALLE,ANTONIA MERCE,8,28009,442929.58,4475090.5,Abierto,EL BARRIL                                         ,36.2,08:00:00,01:30:00,11,29
A17.55_S15_M5_I316,B_X440404_Y4480966,FUENC-EL-PARDO,FUENCARRAL - EL PARDO,LA PAZ,CALLE,GINZO DE LIMIA,22,28029,440403.62,4480965.55,Abierto,BAHIA,17.55,08:00:00,01:30:00,5,15
A39_S48_M16_I317,RLDI_X443086_Y4483720,FUENC-EL-PARDO,FUENCARRAL - EL PARDO,VALVERDE,CALLE,SAN JUAN DE ORTEGA,10,28050,443085.62,4483719.52,Abierto,RESTAURANTE LA DEHESA IV,39,08:00:00,01:30:00,16,48
A22.5_S32_M8_I318,TC_X439963_Y4483883,FUENC-EL-PARDO,FUENCARRAL - EL PARDO,MIRASIERRA,AVENIDA,MONASTERIO DE SILOS,20,28049,439962.64,4483882.56,Abierto,TABERNA COCINARTE,22.5,10:00:00,02:30:00,8,32
A38.88_S36_M10_I319,LM_X448333_Y4470788,VILLA-DE-VALLE,VILLA DE VALLECAS,SANTA EUGENIA,AVENIDA,SANTA EUGENIA,3,28031,448332.53,4470788.41,Abierto,LA MURALLA,38.88,10:00:00,02:30:00,10,36
A54.96_S38_M10_I320,LQDL_X444911_Y4478032,CIUDA-LINEA,CIUDAD LINEAL,SAN JUAN BAUTISTA,CALLE,TORRECILLA DEL PUERTO,5,28043,444910.58,4478032.48,Abierto,LOS QUESOS DE L'AMELIE,54.96,10:00:00,01:30:00,10,38
A20.32_S14_M4_I321,V_X438618_Y4475017,MONCL-ARAVA,MONCLOA - ARAVACA,CASA DE CAMPO,PASEO,FLORIDA,18,28008,438617.61,4475016.55,Abierto,VINUBAR,20.32,10:00:00,02:30:00,4,14
A68.12_S68_M23_I325,BJ_X441232_Y4472696,ARGAN,ARGANZUELA,PALOS DE MOGUER,CALLE,ANCORA,10,28045,441231.58,4472695.52,Abierto,BAR JUANITO,68.12,10:00:00,02:30:00,23,68
A5.76_S8_M4_I332,BPR_X441259_Y4473096,ARGAN,ARGANZUELA,PALOS DE MOGUER,CALLE,MENDEZ ALVARO,12,28045,441258.58,4473095.52,Abierto,BISTRO PREMIUM RESTAURANTE,5.76,10:00:00,02:30:00,4,8
A39.09_S34_M10_I333,BEA_X441275_Y4473075,ARGAN,ARGANZUELA,PALOS DE MOGUER,CALLE,MENDEZ ALVARO,14,28045,441274.58,4473074.52,Abierto,BAR EL ANDEN,39.09,10:00:00,02:30:00,10,34
A39.06_S30_M9_I335,UYM_X446952_Y4475171,SAN-BLAS-CANIL,SAN BLAS - CANILLEJAS,AMPOSTA,CALLE,AJOFRIN,2,28037,446951.56,4475171.45,Abierto,UVE Y MARI,39.06,08:00:00,00:00:00,9,30
A11.52_S16_M8_I336,ER_X446671_Y4476862,SAN-BLAS-CANIL,SAN BLAS - CANILLEJAS,EL SALVADOR,CALLE,MIAMI,4,28027,446670.57,4476862.45,Abierto,EL RACO,11.52,08:00:00,00:00:00,8,16
A40.96_S64_M16_I337,CU_X447898_Y4474596,SAN-BLAS-CANIL,SAN BLAS - CANILLEJAS,ARCOS,CALLE,AQUITANIA,59,28032,447897.55,4474596.43,Abierto,CERVEZAS UCEDA,40.96,08:00:00,01:30:00,16,64
A64.8_S80_M20_I338,EDCR_X447921_Y4474609,SAN-BLAS-CANIL,SAN BLAS - CANILLEJAS,ARCOS,CALLE,AQUITANIA,63,28032,447920.55,4474609.43,Abierto,EL DESVAN CAFE RESTAURANTE,64.8,08:00:00,00:00:00,20,80
A37.04_S44_M15_I339,BLCL_X448065_Y4474672,SAN-BLAS-CANIL,SAN BLAS - CANILLEJAS,ARCOS,CALLE,AQUITANIA,85,28032,448064.55,4474672.43,Abierto,BAR LAS CINCO LAGUNAS,37.04,08:00:00,00:00:00,15,44
A57.12_S72_M24_I340,ERDO_X448217_Y4476092,SAN-BLAS-CANIL,SAN BLAS - CANILLEJAS,ROSAS,AVENIDA,ARCENTALES,24,28022,448216.56,4476092.43,Abierto,EL RACIMO DE ORO,57.12,08:00:00,00:00:00,24,72
A27.26_S60_M15_I342,BP_X447309_Y4475422,SAN-BLAS-CANIL,SAN BLAS - CANILLEJAS,AMPOSTA,CALLE,ARROZAL,4,28037,447308.56,4475422.44,Abierto,BAR PASCUALA,27.26,02:30:00,00:00:00,15,60
A18.72_S24_M8_I343,PCC_X448262_Y4477568,SAN-BLAS-CANIL,SAN BLAS - CANILLEJAS,CANILLEJAS,CALLE,BOLTAÑA,86,28022,448261.57,4477568.43,Abierto,PASTELERIA CHARLOT CAFETERIA,18.72,08:00:00,22:00:00,8,24
A5.76_S8_M4_I344,CDC_X447988_Y4476775,SAN-BLAS-CANIL,SAN BLAS - CANILLEJAS,CANILLEJAS,CALLE,CANAL DEL BOSFORO,5,28022,447987.56,4476775.43,Abierto,CERVECERIA DAN-CAR,5.76,08:00:00,00:00:00,4,8
A4.32_S6_M3_I345,BERDM_X447948_Y4476734,SAN-BLAS-CANIL,SAN BLAS - CANILLEJAS,CANILLEJAS,CALLE,CANAL DEL BOSFORO,6,28022,447947.56,4476734.43,Abierto,BAR EL RINCON DE MIGUELIN,4.32,08:00:00,00:00:00,3,6
A9.36_S12_M4_I346,BECC_X448063_Y4476309,SAN-BLAS-CANIL,SAN BLAS - CANILLEJAS,CANILLEJAS,CALLE,ETRURIA,1,28022,448062.56,4476309.43,Abierto,BAR EL CAFELITO CAFETERIA,9.36,08:00:00,00:00:00,4,12
A25.2_S28_M7_I348,CV_X448180_Y4475281,SAN-BLAS-CANIL,SAN BLAS - CANILLEJAS,ROSAS,AVENIDA,CANILLEJAS A VICALVARO,137,28022,448179.56,4475281.42,Abierto,CAFETERIA VERTIGO,25.2,08:00:00,01:30:00,7,28
A12.96_S16_M4_I350,BLC_X446690_Y4475284,SAN-BLAS-CANIL,SAN BLAS - CANILLEJAS,SIMANCAS,CALLE,CASTILLO DE UCLES,4,28037,446689.56,4475284.45,Abierto,BAR LA CAMPANA,12.96,08:00:00,00:00:00,4,16
A16.2_S16_M4_I351,BU_X446960_Y4475461,SAN-BLAS-CANIL,SAN BLAS - CANILLEJAS,SIMANCAS,CALLE,CASTILLO DE UCLES,11,28037,446959.56,4475461.45,Abierto,BAR UCLES,16.2,08:00:00,00:00:00,4,16
A25.03_S29_M8_I353,BMS_X447255_Y4475066,SAN-BLAS-CANIL,SAN BLAS - CANILLEJAS,AMPOSTA,CALLE,EBANISTERIA,14,28037,447254.56,4475066.44,Abierto,BAR MAQUEDA S,25.03,08:00:00,00:00:00,8,29
A12.96_S15_M4_I354,BAG_X448210_Y4477366,SAN-BLAS-CANIL,SAN BLAS - CANILLEJAS,CANILLEJAS,CALLE,IGNACIO GARCIA,2,28022,448209.57,4477366.43,Abierto,BLACK AND GREY,12.96,08:00:00,01:30:00,4,15
A72_S88_M22_I355,BLM_X448333_Y4476984,SAN-BLAS-CANIL,SAN BLAS - CANILLEJAS,CANILLEJAS,CALLE,VALDERROBRES,37,28022,448332.56,4476984.43,Abierto,BAR LOS MELLIZOS,72,08:00:00,01:30:00,22,88
A76.23_S56_M14_I357,ECF_X448437_Y4476804,SAN-BLAS-CANIL,SAN BLAS - CANILLEJAS,CANILLEJAS,CALLE,ESFINGE,76,28022,448436.56,4476804.42,Abierto,EL CHAVAL FREIDURIA,76.23,10:00:00,01:30:00,14,56
A19.44_S24_M6_I358,BLA_X452051_Y4477576,SAN-BLAS-CANIL,SAN BLAS - CANILLEJAS,REJAS,AVENIDA,FERMINA SEVILLANO,2,28022,452050.56,4477576.36,Abierto,BAR LOS AMIGOS,19.44,08:00:00,01:00:00,6,24
A98.97_S107_M28_I360,CCJ_X448021_Y4475777,SAN-BLAS-CANIL,SAN BLAS - CANILLEJAS,HELLIN,CALLE,HERENCIA,6,28037,448020.56,4475777.43,Abierto,CEFETERIA CERVECERIA JUVINA,98.97,08:00:00,00:00:00,28,107
A19.44_S24_M6_I361,RV_X448053_Y4474798,SAN-BLAS-CANIL,SAN BLAS - CANILLEJAS,ARCOS,AVENIDA,GUADALAJARA,36,28032,448052.55,4474798.43,Abierto,RESTAURANTE VICTORIA,19.44,10:00:00,00:00:00,6,24
A25.92_S32_M8_I362,S_X447578_Y4474689,SAN-BLAS-CANIL,SAN BLAS - CANILLEJAS,ARCOS,AVENIDA,GUADALAJARA,65,28032,447577.55,4474689.43,Cerrado,SR,25.92,08:00:00,01:30:00,8,32
A62_S70_M20_I363,ATDM_X448846_Y4475251,SAN-BLAS-CANIL,SAN BLAS - CANILLEJAS,ROSAS,CALLE,BUCAREST,5,28022,448845.55,4475251.41,Abierto,A TABERNA DO MEIGO,62,08:00:00,01:00:00,20,70
A23.4_S30_M10_I364,G_X445928_Y4476526,SAN-BLAS-CANIL,SAN BLAS - CANILLEJAS,SIMANCAS,AVENIDA,INSTITUCION LIBRE DE ENSEÑANZA,5,28037,445927.57,4476526.46,Abierto,GAMBRINUS,23.4,08:00:00,01:30:00,10,30
A12.61_S16_M5_I365,BR_X446283_Y4475875,SAN-BLAS-CANIL,SAN BLAS - CANILLEJAS,SIMANCAS,AVENIDA,INSTITUCION LIBRE DE ENSEÑANZA,41,28037,446282.56,4475875.46,Abierto,BAR RESTAURANTE,12.61,08:00:00,00:00:00,5,16
A79.45_S64_M16_I366,CLM_X446645_Y4475239,SAN-BLAS-CANIL,SAN BLAS - CANILLEJAS,SIMANCAS,AVENIDA,INSTITUCION LIBRE DE ENSEÑANZA,79,28037,446644.56,4475239.45,Abierto,CHURRERIA LOS MADROÑOS,79.45,08:00:00,00:00:00,16,64
A5.58_S8_M3_I367,CL_X448058_Y4476320,SAN-BLAS-CANIL,SAN BLAS - CANILLEJAS,CANILLEJAS,AVENIDA,CANILLEJAS A VICALVARO,57,28022,448057.56,4476320.43,Abierto,CERVECERIA LORENZO,5.58,08:00:00,01:30:00,3,8
A11.22_S15_M6_I368,BC_X445989_Y4476413,SAN-BLAS-CANIL,SAN BLAS - CANILLEJAS,SIMANCAS,AVENIDA,INSTITUCION LIBRE DE ENSEÑANZA,17,28037,445988.57,4476413.46,Abierto,BAYMA CAFETERIA,11.22,08:00:00,01:30:00,6,15
