id_terraza;id_local;id_distrito_local;desc_distrito_local;id_barrio_local;desc_barrio_local;id_ndp_edificio;id_clase_ndp_edificio;id_vial_edificio;clase_vial_edificio;desc_vial_edificio;nom_edificio;num_edificio;Cod_Postal;coordenada_x_local;coordenada_y_local;id_tipo_acceso_local;desc_tipo_acceso_local;id_situacion_local;desc_situacion_local;secuencial_local_PC;Escalera;id_planta_agrupado;id_local_agrupado;coordenada_x_agrupacion;coordenada_y_agrupacion;rotulo;id_periodo_terraza;desc_periodo_terraza;id_situacion_terraza;desc_situacion_terraza;Superficie_ES;Superficie_RA;Fecha_confir_ult_decreto_resol;id_ndp_terraza;id_clase_ndp_terraza;ID_VIAL;DESC_CLASE;DESC_NOMBRE;nom_terraza;num_terraza;cal_terraza;desc_ubicacion_terraza;hora_ini_LJ_es;hora_fin_LJ_es;hora_ini_LJ_ra;hora_fin_LJ_ra;hora_ini_VS_es;hora_fin_VS_es;hora_ini_VS_ra;hora_fin_VS_ra;mesas_aux_es;mesas_aux_ra;mesas_es;mesas_ra;sillas_es;sillas_ra
4293;270115895;7;CHAMBERI            ;702;ARAPILES            ;11039770;1;17200;CALLE                   ;ALBERTO AGUILERA                                  ;NUM;8;28015;440031,6;4475709,53;1;Puerta Calle;1;Abierto;10;;PB;;;;PANARIA ;1;Anual;1;Abierta;30,68;25,68;05/12/2016;11039770;1;17200;CALLE                   ;ALBERTO AGUILERA                                  ;NUM;8;  ;Acera;10:00:00;01:00:00;10:00:00;00:00:00;10:00:00;02:30:00;10:00:00;00:00:00;0;0;9;9;30;  
4295;270116113;7;CHAMBERI            ;703;TRAFALGAR           ;11039859;1;106800;GLORIETA                ;BILBAO                                            ;NUM;3;28004;440434,6;4475654,53;1;Puerta Calle;1;Abierto;10;;PB;;;;MESON ORO Y PLATA;1;Anual;1;Abierta;46,93;46,93;05/12/2016;11039859;1;106800;GLORIETA                ;BILBAO                                            ;NUM;3;  ;Acera;10:00:00;01:00:00;10:00:00;00:00:00;10:00:00;02:30:00;10:00:00;00:00:00;0;0;13;13;48;  
4296;270116161;7;CHAMBERI            ;703;TRAFALGAR           ;11039875;1;313100;CALLE                   ;FUENCARRAL                                        ;NUM;114;28010;440416,6;4475681,53;1;Puerta Calle;1;Abierto;10;;PB;;;;LA CAMOCHA;1;Anual;1;Abierta;10,08;10,08;05/12/2016;11039875;1;313100;CALLE                   ;FUENCARRAL                                        ;NUM;114;  ;Acera;10:00:00;01:00:00;10:00:00;00:00:00;10:00:00;02:30:00;10:00:00;00:00:00;0;0;7;7;14;  
4297;270116194;7;CHAMBERI            ;703;TRAFALGAR           ;11039888;1;444200;CALLE                   ;LUCHANA                                           ;NUM;9;28010;440520,6;4475699,53;1;Puerta Calle;1;Abierto;20;;PB;;;;HELADOS ITALIANOS PALAZZO;2;Estacional;1;Abierta;17,58;;05/12/2016;11039888;1;444200;CALLE                   ;LUCHANA                                           ;NUM;9;  ;Acera;10:00:00;01:00:00;;;10:00:00;02:30:00;;;0;;5;;15;  
4298;270116203;7;CHAMBERI            ;703;TRAFALGAR           ;11039891;1;444200;CALLE                   ;LUCHANA                                           ;NUM;15;28010;440550,59;4475731,53;1;Puerta Calle;1;Abierto;20;;PB;;;;LA CASA DE LA CERVEZA;1;Anual;1;Abierta;25,92;25,92;05/12/2016;31046173;1;444200;CALLE                   ;LUCHANA                                           ;NUM;15; B;Acera;10:00:00;01:00:00;10:00:00;00:00:00;10:00:00;02:30:00;10:00:00;00:00:00;0;0;8;8;30;  
4299;270116406;7;CHAMBERI            ;703;TRAFALGAR           ;11039936;1;690900;CALLE                   ;SANDOVAL                                          ;NUM;4;28010;440340,6;4475733,53;1;Puerta Calle;1;Abierto;20;;PB;;;;LA SUCURSAL;1;Anual;1;Abierta;32,55;32,55;05/12/2016;11039936;1;690900;CALLE                   ;SANDOVAL                                          ;NUM;4;  ;Acera;08:00:00;01:30:00;08:00:00;01:00:00;08:00:00;01:30:00;08:00:00;01:00:00;0;0;10;10;36;  
4300;270116527;7;CHAMBERI            ;703;TRAFALGAR           ;11039968;1;313100;CALLE                   ;FUENCARRAL                                        ;NUM;145;28010;440274,6;4476014,53;1;Puerta Calle;1;Abierto;20;;PB;;;;ERRE QUE ERRE;1;Anual;1;Abierta;64,6;57;05/12/2016;11039968;1;313100;CALLE                   ;FUENCARRAL                                        ;NUM;145;  ;Acera;10:00:00;01:00:00;10:00:00;00:00:00;10:00:00;02:30:00;10:00:00;00:00:00;0;0;24;24;80;  
4301;270116533;7;CHAMBERI            ;703;TRAFALGAR           ;11039970;1;313100;CALLE                   ;FUENCARRAL                                        ;NUM;149;28010;440262,6;4476050,53;1;Puerta Calle;1;Abierto;30;;PB;;;;EL RINCON DE QUEVEDO;1;Anual;1;Abierta;93,35;93,35;05/12/2016;11039970;1;313100;CALLE                   ;FUENCARRAL                                        ;NUM;149;  ;Acera;10:00:00;02:30:00;10:00:00;00:00:00;10:00:00;01:00:00;10:00:00;00:00:00;0;0;20;12;80;  
4302;270116701;7;CHAMBERI            ;703;TRAFALGAR           ;11040031;1;444200;CALLE                   ;LUCHANA                                           ;NUM;23;28010;440652,59;4475871,53;1;Puerta Calle;1;Abierto;60;;PB;;;;LA BARRA;1;Anual;1;Abierta;16,2;16,2;05/12/2016;20013762;1;325900;CALLE                   ;GARCILASO                                         ;NUM;1;  ;Acera;10:00:00;01:00:00;10:00:00;00:00:00;10:00:00;02:30:00;10:00:00;00:00:00;0;0;6;6;18;  
4303;270116839;7;CHAMBERI            ;703;TRAFALGAR           ;11040081;1;341000;CALLE                   ;GONZALO DE CORDOBA                                ;NUM;10;28010;440389,6;4475969,53;1;Puerta Calle;1;Abierto;10;;PB;;;;RESTAURANTE VILLA DE FOZ;1;Anual;1;Abierta;8;8;05/12/2016;11040081;1;341000;CALLE                   ;GONZALO DE CORDOBA                                ;NUM;10;  ;Acera;08:00:00;01:30:00;08:00:00;01:00:00;08:00:00;01:30:00;08:00:00;01:00:00;0;0;5;5;10;  
4304;270116920;7;CHAMBERI            ;703;TRAFALGAR           ;11040111;1;558100;CALLE                   ;PALAFOX                                           ;NUM;31;28010;440502,6;4475984,53;1;Puerta Calle;1;Abierto;10;;PB;;;;KIBEY II;1;Anual;1;Abierta;26,75;26,75;05/12/2016;20013816;1;545200;PLAZA                   ;OLAVIDE                                           ;NUM;3;  ;Plaza peatonal;10:00:00;01:00:00;10:00:00;00:00:00;10:00:00;02:30:00;10:00:00;00:00:00;0;0;7;7;23;  
4305;270117175;7;CHAMBERI            ;703;TRAFALGAR           ;11040223;1;328400;CALLE                   ;GENERAL ALVAREZ DE CASTRO                         ;NUM;21;28010;440408,6;4476372,53;1;Puerta Calle;1;Abierto;30;;PB;;;;OH! MANDRIL;1;Anual;1;Abierta;55,93;33,48;05/12/2016;11040223;1;328400;CALLE                   ;GENERAL ALVAREZ DE CASTRO                         ;NUM;21;  ;Acera;10:00:00;01:00:00;10:00:00;00:00:00;10:00:00;02:30:00;10:00:00;00:00:00;0;0;18;10;65;  
4306;270117758;7;CHAMBERI            ;703;TRAFALGAR           ;11040447;1;261400;CALLE                   ;ELOY GONZALO                                      ;NUM;25;28010;440565,6;4476231,53;1;Puerta Calle;1;Abierto;10;;PB;;;;NINO FERREIRA;1;Anual;1;Abierta;21,99;21,99;05/12/2016;11040447;1;261400;CALLE                   ;ELOY GONZALO                                      ;NUM;25;  ;Acera;10:00:00;01:00:00;10:00:00;00:00:00;10:00:00;02:30:00;10:00:00;00:00:00;0;0;7;7;21;  
4307;270117789;7;CHAMBERI            ;703;TRAFALGAR           ;11040451;1;328400;CALLE                   ;GENERAL ALVAREZ DE CASTRO                         ;NUM;8;28010;440480,6;4476256,53;1;Puerta Calle;1;Abierto;10;;PB;;;;TABERNA LA MINA;1;Anual;1;Abierta;36,72;36,72;05/12/2016;11040451;1;328400;CALLE                   ;GENERAL ALVAREZ DE CASTRO                         ;NUM;8;  ;Acera;08:00:00;01:30:00;08:00:00;01:00:00;08:00:00;01:30:00;08:00:00;01:00:00;0;0;6;13;24;  
4310;270118177;7;CHAMBERI            ;703;TRAFALGAR           ;11040626;1;694900;CALLE                   ;SANTA FELICIANA                                   ;NUM;20;28010;440770,59;4476093,53;1;Puerta Calle;1;Abierto;10;;PB;;;;TABERMANIA;1;Anual;1;Abierta;6,84;6,84;05/12/2016;11040626;1;694900;CALLE                   ;SANTA FELICIANA                                   ;NUM;20;  ;Acera;10:00:00;01:00:00;10:00:00;00:00:00;10:00:00;02:30:00;10:00:00;00:00:00;0;0;7;7;14;  
4313;270118689;7;CHAMBERI            ;703;TRAFALGAR           ;11040755;1;653500;CALLE                   ;SAGASTA                                           ;NUM;27;28004;440800,59;4475525,53;1;Puerta Calle;1;Abierto;30;;PB;;;;BAR TRAGO S;2;Estacional;1;Abierta;21,42;;05/12/2016;11040755;1;653500;CALLE                   ;SAGASTA                                           ;NUM;27;  ;Acera;10:00:00;01:00:00;;;10:00:00;02:30:00;;;0;;7;;21;  
4314;270118907;7;CHAMBERI            ;704;ALMAGRO             ;11040798;1;31400;CALLE                   ;ALMAGRO                                           ;NUM;4;28010;441046,59;4475503,52;1;Puerta Calle;1;Abierto;30;;PB;;;;GAUDI                                             ;2;Estacional;1;Abierta;21,42;;05/12/2016;11040798;1;31400;CALLE                   ;ALMAGRO                                           ;NUM;4;  ;Acera;10:00:00;01:00:00;;;10:00:00;02:30:00;;;0;;7;;21;  
4315;270119113;7;CHAMBERI            ;704;ALMAGRO             ;11040836;1;334800;CALLE                   ;GENOVA                                            ;NUM;25;28004;441242,59;4475304,52;1;Puerta Calle;1;Abierto;10;;PB;;;;PREP LA CREPE;1;Anual;1;Abierta;6,32;6,32;05/12/2016;11040836;1;334800;CALLE                   ;GENOVA                                            ;NUM;25;  ;Acera;10:00:00;01:00:00;10:00:00;00:00:00;10:00:00;02:30:00;10:00:00;00:00:00;0;0;4;4;8;  
4316;270119268;7;CHAMBERI            ;704;ALMAGRO             ;11040887;1;31400;CALLE                   ;ALMAGRO                                           ;NUM;3;28010;441022,59;4475527,52;1;Puerta Calle;1;Abierto;10;;PB;;;;LA MUCCA;1;Anual;1;Abierta;29,32;29,32;05/12/2016;11040887;1;31400;CALLE                   ;ALMAGRO                                           ;NUM;3;  ;Acera;10:00:00;01:00:00;10:00:00;00:00:00;10:00:00;02:30:00;10:00:00;00:00:00;0;0;9;9;36;  
4317;270120057;7;CHAMBERI            ;704;ALMAGRO             ;11041068;1;227900;PLAZA                   ;CHAMBERI                                          ;NUM;10;28010;440870,59;4475972,53;1;Puerta Calle;1;Abierto;10;;PB;;;;LA PLAZA DE CHAMBERI;2;Estacional;1;Abierta;19,44;;05/12/2016;11041068;1;227900;PLAZA                   ;CHAMBERI                                          ;NUM;10;  ;Acera;10:00:00;01:00:00;;;10:00:00;02:30:00;;;0;;6;;24;  
4320;270120824;7;CHAMBERI            ;704;ALMAGRO             ;11041252;1;256500;PASEO                   ;EDUARDO DATO                                      ;NUM;13;28010;441126,59;4476049,52;1;Puerta Calle;1;Abierto;30;;PB;;;;MAZARINO;1;Anual;1;Abierta;29,4;29,4;05/12/2016;31049026;1;256500;PASEO                   ;EDUARDO DATO                                      ;NUM;13; B;Acera;10:00:00;01:00:00;10:00:00;00:00:00;10:00:00;02:30:00;10:00:00;00:00:00;0;0;14;14;34;  
4321;270121145;7;CHAMBERI            ;704;ALMAGRO             ;11041306;1;694525;CALLE                   ;SANTA ENGRACIA                                    ;NUM;48;28010;440786,59;4476156,53;1;Puerta Calle;1;Abierto;20;;PB;;;;BAR-RESTAURANTE;2;Estacional;1;Abierta;18,23;18,23;05/12/2016;11041306;1;694525;CALLE                   ;SANTA ENGRACIA                                    ;NUM;48;  ;Acera;08:00:00;01:30:00;08:00:00;01:00:00;08:00:00;01:30:00;08:00:00;01:00:00;0;0;5;5;19;  
4322;270121256;7;CHAMBERI            ;704;ALMAGRO             ;11041342;1;694525;CALLE                   ;SANTA ENGRACIA                                    ;NUM;60;28010;440748,6;4476301,53;1;Puerta Calle;1;Abierto;60;;PB;;;;CERVECERIA SOROLLA;1;Anual;1;Abierta;52,57;25,49;05/12/2016;11041341;1;596500;GLORIETA                ;PINTOR SOROLLA                                    ;NUM;3;  ;Acera;08:00:00;01:30:00;08:00:00;01:00:00;08:00:00;08:30:00;08:00:00;01:00:00;0;0;17;17;58;  
4323;270121751;7;CHAMBERI            ;704;ALMAGRO             ;11041434;1;694525;CALLE                   ;SANTA ENGRACIA                                    ;NUM;70;28010;440705,6;4476414,53;1;Puerta Calle;1;Abierto;10;;PB;;;;LA ARDOSA;1;Anual;1;Abierta;11,98;11,98;05/12/2016;11041434;1;694525;CALLE                   ;SANTA ENGRACIA                                    ;NUM;70;  ;Acera;08:00:00;01:30:00;08:00:00;01:00:00;08:00:00;01:30:00;08:00:00;01:00:00;0;0;6;6;23;  
4324;270121891;7;CHAMBERI            ;704;ALMAGRO             ;11041477;1;694525;CALLE                   ;SANTA ENGRACIA                                    ;NUM;100;28010;440634,6;4476641,53;1;Puerta Calle;1;Abierto;10;;PB;;;;EMYFA;1;Anual;1;Abierta;45,69;45,69;05/12/2016;11041477;1;694525;CALLE                   ;SANTA ENGRACIA                                    ;NUM;100;  ;Acera;10:00:00;01:00:00;10:00:00;00:00:00;10:00:00;02:30:00;10:00:00;00:00:00;0;0;16;16;54;  
4325;270121957;7;CHAMBERI            ;704;ALMAGRO             ;11041499;1;397700;CALLE                   ;JOSE ABASCAL                                      ;NUM;24;28003;440775,6;4476631,53;1;Puerta Calle;1;Abierto;10;;PB;;;;JAYEL;1;Anual;1;Abierta;15,85;15,85;05/12/2016;11041499;1;397700;CALLE                   ;JOSE ABASCAL                                      ;NUM;24;  ;Acera;10:00:00;02:30:00;10:00:00;00:00:00;10:00:00;01:00:00;10:00:00;00:00:00;0;0;8;8;18;  
4326;270122444;7;CHAMBERI            ;704;ALMAGRO             ;11041573;1;505700;CALLE                   ;MIGUEL ANGEL                                      ;NUM;26;28010;441387,59;4476413,52;1;Puerta Calle;1;Abierto;10;;PB;;;;PARENTESIS;1;Anual;1;Abierta;44,71;24,84;05/12/2016;11041573;1;505700;CALLE                   ;MIGUEL ANGEL                                      ;NUM;26;  ;Acera;10:00:00;01:00:00;10:00:00;00:00:00;10:00:00;02:30:00;10:00:00;00:00:00;0;0;14;8;46;  
4327;270122462;7;CHAMBERI            ;704;ALMAGRO             ;11041576;1;505700;CALLE                   ;MIGUEL ANGEL                                      ;NUM;15;28010;441353,59;4476356,52;1;Puerta Calle;1;Abierto;10;;PB;;;;BACANAL;1;Anual;1;Abierta;40,32;40,32;05/12/2016;11041576;1;505700;CALLE                   ;MIGUEL ANGEL                                      ;NUM;15;  ;Acera;10:00:00;01:00:00;10:00:00;00:00:00;10:00:00;02:30:00;10:00:00;00:00:00;0;0;13;13;50;  
4329;270123709;7;CHAMBERI            ;705;RIOS ROSAS          ;11041893;1;694525;CALLE                   ;SANTA ENGRACIA                                    ;NUM;108;28003;440597,6;4476750,53;1;Puerta Calle;1;Abierto;10;;PB;;;;ELECTRA;1;Anual;1;Abierta;37,29;32,43;05/12/2016;11041893;1;694525;CALLE                   ;SANTA ENGRACIA                                    ;NUM;108;  ;Acera;10:00:00;01:00:00;10:00:00;00:00:00;10:00:00;02:30:00;10:00:00;00:00:00;0;0;8;8;32;  
4330;270123628;7;CHAMBERI            ;705;RIOS ROSAS          ;11041895;1;694525;CALLE                   ;SANTA ENGRACIA                                    ;NUM;112;28003;440594,6;4476784,53;1;Puerta Calle;1;Abierto;40;;PB;;;;MARACCA;1;Anual;1;Abierta;10,62;10,62;05/12/2016;31048761;1;694525;CALLE                   ;SANTA ENGRACIA                                    ;NUM;112;  ;Acera;08:00:00;01:30:00;08:00:00;01:00:00;08:00:00;01:30:00;08:00:00;01:00:00;0;0;10;10;22;  
4331;270123811;7;CHAMBERI            ;705;RIOS ROSAS          ;11041919;1;694525;CALLE                   ;SANTA ENGRACIA                                    ;NUM;114;28003;440578,6;4476804,53;1;Puerta Calle;1;Abierto;20;;PB;;;;ASCCUAS;1;Anual;1;Abierta;36,72;36,72;05/12/2016;11041919;1;694525;CALLE                   ;SANTA ENGRACIA                                    ;NUM;114;  ;Acera;08:00:00;01:30:00;08:00:00;01:00:00;08:00:00;01:30:00;08:00:00;01:00:00;0;0;7;7;18;  
4332;270123856;7;CHAMBERI            ;705;RIOS ROSAS          ;11041944;1;397700;CALLE                   ;JOSE ABASCAL                                      ;NUM;13;28003;440564,6;4476679,53;1;Puerta Calle;1;Abierto;20;;PB;;;;EL CHORIZO LOCO;2;Estacional;1;Abierta;12,96;;05/12/2016;11041944;1;397700;CALLE                   ;JOSE ABASCAL                                      ;NUM;13;  ;Acera;10:00:00;01:00:00;;;10:00:00;02:30:00;;;0;;4;;16;  
4333;270123930;7;CHAMBERI            ;705;RIOS ROSAS          ;11041981;1;114600;CALLE                   ;BRAVO MURILLO                                     ;NUM;54;28003;440305,6;4477155,53;1;Puerta Calle;1;Abierto;20;;PB;;;;FLOR DE PRIMAVERA;1;Anual;1;Abierta;10,35;10,35;05/12/2016;11041981;1;114600;CALLE                   ;BRAVO MURILLO                                     ;NUM;54;  ;Acera;10:00:00;01:00:00;10:00:00;00:00:00;10:00:00;02:30:00;10:00:00;00:00:00;0;0;4;4;14;  
4334;270124151;7;CHAMBERI            ;705;RIOS ROSAS          ;11042032;1;694525;CALLE                   ;SANTA ENGRACIA                                    ;NUM;141;28003;440409,6;4477218,53;1;Puerta Calle;1;Abierto;20;;PB;;;;DONATE;1;Anual;1;Abierta;32,25;13,55;05/12/2016;11042032;1;694525;CALLE                   ;SANTA ENGRACIA                                    ;NUM;141;  ;Acera;10:00:00;01:00:00;10:00:00;00:00:00;10:00:00;02:30:00;10:00:00;00:00:00;0;0;13;5;43;  
4335;270124156;7;CHAMBERI            ;705;RIOS ROSAS          ;11042033;1;694525;CALLE                   ;SANTA ENGRACIA                                    ;NUM;143;28003;440401,6;4477252,53;1;Puerta Calle;1;Abierto;30;;PB;;;;SOTOVERDE;2;Estacional;1;Abierta;34,54;;05/12/2016;11042033;1;694525;CALLE                   ;SANTA ENGRACIA                                    ;NUM;143;  ;Acera;10:00:00;01:00:00;;;10:00:00;02:30:00;;;0;;8;;32;  
4336;270124194;7;CHAMBERI            ;705;RIOS ROSAS          ;11042040;1;694525;CALLE                   ;SANTA ENGRACIA                                    ;NUM;159;28003;440369,6;4477349,53;1;Puerta Calle;1;Abierto;10;;PB;;;;BAR LA GALLEGA;1;Anual;1;Abierta;41,08;41,08;05/12/2016;11042040;1;694525;CALLE                   ;SANTA ENGRACIA                                    ;NUM;159;  ;Acera;10:00:00;01:00:00;10:00:00;00:00:00;10:00:00;02:30:00;10:00:00;00:00:00;0;0;10;10;33;  
4337;270124277;7;CHAMBERI            ;705;RIOS ROSAS          ;11042063;1;694525;CALLE                   ;SANTA ENGRACIA                                    ;NUM;136;28003;440470,6;4477143,53;1;Puerta Calle;1;Abierto;40;;PB;;;;ZALBER;1;Anual;1;Abierta;48;48;05/12/2016;11042062;1;694525;CALLE                   ;SANTA ENGRACIA                                    ;NUM;134;  ;Acera;10:00:00;01:00:00;10:00:00;00:00:00;10:00:00;02:30:00;10:00:00;00:00:00;0;0;18;18;52;  
4338;270125320;7;CHAMBERI            ;705;RIOS ROSAS          ;11042345;1;627700;CALLE                   ;RAIMUNDO FERNANDEZ VILLAVERDE                     ;NUM;16;28003;440475,6;4477556,53;1;Puerta Calle;1;Abierto;10;;PB;;;;EL TAPEO DE ALCALÁ;2;Estacional;1;Abierta;14,22;;05/12/2016;11042345;1;627700;CALLE                   ;RAIMUNDO FERNANDEZ VILLAVERDE                     ;NUM;16;  ;Acera;10:00:00;01:00:00;;;10:00:00;02:30:00;;;0;;5;;18;  
4339;270125703;7;CHAMBERI            ;706;VALLEHERMOSO        ;11042463;1;669400;PASEO                   ;SAN FRANCISCO DE SALES                            ;NUM;41;28003;439812,61;4477365,54;1;Puerta Calle;1;Abierto;10;;PB;;;;3T;1;Anual;1;Abierta;73,59;73,59;05/12/2016;11042463;1;669400;PASEO                   ;SAN FRANCISCO DE SALES                            ;NUM;41;  ;Acera;08:00:00;01:00:00;08:00:00;00:00:00;08:00:00;02:30:00;08:00:00;00:00:00;0;0;18;18;72;  
4340;270127039;7;CHAMBERI            ;706;VALLEHERMOSO        ;11042784;1;352700;CALLE                   ;GUZMAN EL BUENO                                   ;NUM;127;28003;439551,61;4477053,54;1;Puerta Calle;1;Abierto;20;;PB;;;;LIZARRAN;1;Anual;1;Abierta;28,33;28,33;05/12/2016;11042784;1;352700;CALLE                   ;GUZMAN EL BUENO                                   ;NUM;127;  ;Acera;10:00:00;01:00:00;10:00:00;00:00:00;10:00:00;02:30:00;10:00:00;00:00:00;0;0;8;8;24;  
4341;270244725;7;CHAMBERI            ;703;TRAFALGAR           ;11040643;1;444200;CALLE                   ;LUCHANA                                           ;NUM;36;28010;440758,59;4475909,53;1;Puerta Calle;1;Abierto;10;;PB;;;;CHAMBERI;1;Anual;1;Abierta;37,92;37,92;05/12/2016;11040643;1;444200;CALLE                   ;LUCHANA                                           ;NUM;36;  ;Acera;10:00:00;01:00:00;10:00:00;00:00:00;10:00:00;02:30:00;10:00:00;00:00:00;0;0;10;10;44;  
4342;270248587;7;CHAMBERI            ;705;RIOS ROSAS          ;11042041;1;694525;CALLE                   ;SANTA ENGRACIA                                    ;NUM;161;28003;440366,6;4477359,53;1;Puerta Calle;1;Abierto;10;;PB;;;;LA GRAN TASCA;1;Anual;1;Abierta;16,74;16,74;05/12/2016;11042041;1;694525;CALLE                   ;SANTA ENGRACIA                                    ;NUM;161;  ;Acera;10:00:00;01:00:00;10:00:00;00:00:00;10:00:00;02:30:00;10:00:00;00:00:00;0;0;6;6;21;  
4344;270269364;7;CHAMBERI            ;701;GAZTAMBIDE          ;11038648;1;610000;CALLE                   ;PRINCESA                                          ;NUM;76;28008;439159,61;4475995,54;1;Puerta Calle;1;Abierto;20;;PB;;;;TAPAS 44;1;Anual;1;Abierta;34,63;15,91;05/12/2016;11038648;1;610000;CALLE                   ;PRINCESA                                          ;NUM;76;  ;Acera;10:00:00;01:00:00;10:00:00;00:00:00;10:00:00;02:30:00;10:00:00;00:00:00;0;0;22;9;44;  
